chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
10	104275257	104299284	ENST00000369707	666	+	104275257	104299284	0	5	77,223,102,107,157	0,2636,4112,22320,23870	ENST00000369707	24027	+	GSTO2	0	104275275	10.88016668955485	10.88016668955485	11.151600074768066		4.036111139588886	1	18	-6.6211874932050705	-6.6211874932050705	-28.201200103759767	23.289400362968443	0.6548229255713522	1	96	10:104275257-104275275	[104275257]	[104275275]	[104275161]	[104275257]
10	133380063	133389065	ENST00000670407	732	+	133380063	133389065	0	3	422,200,110	0,1396,8892	ENST00000670407	9002	+	ENSG00000254536	0	133380204	12.2308722125723	12.2308722125723	20.19140019416809	22.61150007247925	2.901765961147158	1	141	-21.752680878055855	19.620723308400905	-19.902800172567368	-17.54269981086254	4.918340440443221	2	47	10:133380063-133380204	[133380063]	[133380204]	[133380016]	[133380063]
10	133380063	133391455	ENST00000468317	1290	+	133380063	133391455	0	6	422,200,253,113,158,144	0,1396,3896,8892,9526,11248	ENST00000468317	11392	+	ENSG00000254536	0	133380204	12.2308722125723	12.2308722125723	20.19140019416809	22.61150007247925	2.901765961147158	1	141	-18.78852628171444	17.14071061736659	-23.323999971151352	-19.163499829173087	4.931473697094541	2	38	10:133380063-133380204	[133380063]	[133380204]	[133380025]	[133380063]
10	3138030	3165462	ENST00000380994	2631	-	3138030	3165462	0	23	94,103,146,126,113,75,121,101,166,77,121,133,117,139,135,97,114,129,89,127,161,97,50	0,204,873,2656,5358,6261,7565,9119,9541,9956,10140,11590,13216,17560,18899,19404,20009,20883,21817,22173,25694,27207,27382	ENST00000380994	27432	-	PITRM1	0	3165252	29.6492961091055	29.6492961091055	28.504399967193603	36.53310041427612	5.283126791807967	3	71	-29.86899272591165	4.096344638218	-33.66099993387858	-7.466566655039787	2.7231213666517875	2	412	10:3138030-3165252	[3165412]	[3165483]	[3165252, 3165412, 3166228, 3166977, 3172716]	[3165334, 3165412, 3166380, 3167042, 3172829]
10	133279765	133308852	ENST00000417178	2589	-	133279765	133308852	0	17	136,164,120,144,121,129,173,181,181,146,190,200,208,160,177,129,30	0,1507,2457,3312,4116,5319,5690,8363,9074,10058,12733,13273,13796,18186,19661,20219,29057	ENST00000417178	29087	-	TUBGCP2	0	133299492	12.427308012504835	12.427308012504835	18.39619998931885	34.18289966583252	3.072400009637145	3	185	-27.90399989807928	21.223107946885598	-24.213532956441245	-10.66750039756298	2.0182792834165664	1	111	10:133279765-133299492	[133299984, 133308822]	[133300113, 133308878]	[133299492, 133308822]	[133299603, 133308822]
11	3797979	3825458	ENST00000464441	372	+	3797979	3825458	0	5	3,22,107,109,131	0,10314,26290,27040,27348	ENST00000464441	27479	+	PGAP2	0	3824319	11.154840132395426	11.154840132395426	1.0352001667022706	25.589400255680083	4.201933357759068	1	75	-3.64724999666214	-3.64724999666214			3.817125041037798	2	8	11:3797979-3824319	[3797979, 3808293, 3824269]	[3797982, 3808315, 3824319]	[3797971, 3824269]	[3797979, 3824269]
11	8684049	8685806	ENST00000524496	336	+	8684049	8685806	0	3	32,175,129	0,668,1628	ENST00000524496	1757	+	RPL27A	0	8684745	17.42733335494995	17.42733335494995	16.80039987564087	19.22436695098877	6.753483286499977	1	60	-18.120094128735158	-4.126801056097884	-7.476400375366211	-2.857100176811218	4.523775293909699	3	181	11:8684049-8684745	[8684049, 8684717]	[8684081, 8684745]	[8682788, 8683201, 8683960, 8684717]	[8682816, 8683265, 8684049, 8684717]
11	46645347	46672332	ENST00000530500	1365	+	46645347	46672332	0	14	72,120,47,141,41,97,99,94,137,115,78,117,129,78	0,522,3789,4829,10885,11747,12176,14044,20035,22425,23151,23446,24056,26907	ENST00000530500	26985	+	ATG13	0	46645956	23.198999910984398	23.198999910984398	9.087000131607056	33.07759952545166	6.46289934197429	1	159	-17.939332467534246	-17.939332467534246	5.627666759490967	-1.7133000515401364	2.182997044101247	3	337	11:46645347-46645956	[46645347, 46645869]	[46645419, 46645956]	[46617562, 46645338, 46645869]	[46617890, 46645347, 46645869]
11	57791493	57816308	ENST00000526357	2874	+	57791493	57816308	0	18	180,72,153,536,464,184,118,154,69,128,151,193,115,88,63,107,87,12	0,2516,4083,4963,10239,12127,13169,14388,15421,16671,16896,17780,18615,19905,22817,23900,24421,24803	ENST00000526357	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.772767992377281	-6.180387991130352	-3.325800140698751	-0.10449993014335632	4.776136016419158	3	250	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57791493]	[57762046, 57791493]
11	57791493	57816308	ENST00000528621	2787	+	57791493	57816308	0	17	180,72,153,536,464,184,118,154,69,128,151,193,115,88,63,107,12	0,2516,4083,4963,10239,12127,13169,14388,15421,16671,16896,17780,18615,19905,22817,23900,24803	ENST00000528621	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.772767992377281	-6.180387991130352	-3.325800140698751	-0.10449993014335632	4.776136016419158	3	250	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57791493]	[57762046, 57791493]
11	57791493	57816308	ENST00000529526	2787	+	57791493	57816308	0	17	180,72,153,536,464,184,118,154,69,128,151,193,115,88,63,107,12	0,2516,4083,4963,10239,12127,13169,14388,15421,16671,16896,17780,18615,19905,22817,23900,24803	ENST00000529526	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-9.33855653496889	-9.180531699901522	-3.325800140698751	-0.10449993014335632	4.447330323133272	3	442	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57789036, 57791493]	[57762119, 57789155, 57791493]
11	57791493	57816308	ENST00000529873	2811	+	57791493	57816308	0	17	180,72,153,536,464,184,118,154,69,128,151,193,115,88,107,87,12	0,2516,4083,4963,10239,12127,13169,14388,15421,16671,16896,17780,18615,19905,23900,24421,24803	ENST00000529873	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.772767992377281	-6.180387991130352	-3.325800140698751	-0.10449993014335632	4.776136016419158	3	250	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57791493]	[57762046, 57791493]
11	57791493	57816308	ENST00000530748	2805	+	57791493	57816308	0	18	180,72,153,536,464,184,118,154,18,69,128,151,193,115,88,63,107,12	0,2516,4083,4963,10239,12127,13169,14388,14967,15421,16671,16896,17780,18615,19905,22817,23900,24803	ENST00000530748	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.772767992377281	-6.180387991130352	-3.325800140698751	-0.10449993014335632	4.776136016419158	3	250	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57791493]	[57762046, 57791493]
11	57791493	57816308	ENST00000532649	2787	+	57791493	57816308	0	17	180,72,153,536,464,184,118,154,69,128,151,193,115,88,63,107,12	0,2516,4083,4963,10239,12127,13169,14388,15421,16671,16896,17780,18615,19905,22817,23900,24803	ENST00000532649	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.154997299559071	-6.154997299559071	0.8277999877929687	3.867099957168102	4.866696482805692	1	369	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57789036, 57791493]	[57762046, 57789155, 57791493]
11	57791493	57816308	ENST00000532844	2892	+	57791493	57816308	0	19	180,72,153,536,464,184,118,154,18,69,128,151,193,115,88,63,107,87,12	0,2516,4083,4963,10239,12127,13169,14388,14967,15421,16671,16896,17780,18615,19905,22817,23900,24421,24803	ENST00000532844	24815	+	CTNND1	0	57791640	12.68520413734475	12.68520413734475	9.197200083732605	21.372600150108337	8.219789144133223	1	147	-6.772767992377281	-6.180387991130352	-3.325800140698751	-0.10449993014335632	4.776136016419158	3	250	11:57791493-57791640	[57791493]	[57791640]	[57761796, 57791493]	[57762046, 57791493]
11	61393973	61398276	ENST00000688959	213	+	61393973	61398276	0	3	12,194,7	0,3808,4296	ENST00000688959	4303	+	TMEM216	0	61397802	14.154242501114354	14.154242501114354	0.857533327738444	16.557300106684366	6.402091015920495	1	33	-8.189625508076436	-2.405509701106539	-30.723266633351646	30.328599977493287	4.608042465674809	3	259	11:61393973-61397802	[61393973, 61397781]	[61393985, 61397802]	[61392612, 61393230, 61393883, 61397781]	[61392679, 61393332, 61393973, 61397781]
11	67607053	67612458	ENST00000532303	1263	+	67607053	67612458	0	9	23,171,184,190,213,167,82,146,87	0,1498,2398,3327,3941,4349,4843,5066,5318	ENST00000532303	5405	+	NDUFV1	0	67608699	24.210666708081785	24.210666708081785	20.178534015019736	42.01760015487671	5.911789471207307	1	171	-11.505454536769298	-8.915655832786065	-13.134600075085958	-6.611700040102005	2.9495974006222005	3	154	11:67607053-67608699	[67607053, 67608551]	[67607076, 67608699]	[67606899, 67608551]	[67607053, 67608551]
11	72080864	72095520	ENST00000539587	312	+	72080864	72095520	0	3	21,149,142	0,14083,14514	ENST00000539587	14656	+	LRRC51	0	72095073	11.10469398409331	11.10469398409331	-29.336733277638753	32.589200019836426	4.722496557030446	1	147	-34.65058969840025	-19.161436062592728	-21.56413351694743	-30.16650005976359	1.0481795022885005	1	39	11:72080864-72095073	[72080864, 72094947]	[72080885, 72095073]	[72080825, 72094947]	[72080864, 72094947]
11	75165786	75204580	ENST00000532236	1845	+	75165786	75204580	0	11	163,234,99,191,103,358,166,164,65,121,181	0,3386,3879,6592,22349,27431,30727,34437,37114,37520,38613	ENST00000532236	38794	+	SLCO2B1	0	75165849	32.46057123513449	32.46057123513449	16.559800112247466	50.42819967269897	5.363984080548915	1	63	-24.542149624647852	-21.765145386450367	-22.112600104014078	-14.446799789369106	0.37477448424365845	3	337	11:75165786-75165849	[75165786]	[75165849]	[75151060, 75165786]	[75151397, 75165786]
11	75165786	75204580	ENST00000454962	1512	+	75165786	75204580	0	9	163,191,103,358,166,164,65,121,181	0,6592,22349,27431,30727,34437,37114,37520,38613	ENST00000454962	38794	+	SLCO2B1	0	75165849	32.46057123513449	32.46057123513449	16.559800112247466	50.42819967269897	5.363984080548915	1	63	-18.580032478152095	-18.580032478152095	-22.432199700673422	-6.875533390045166	0.41727567929522813	2	185	11:75165786-75165849	[75165786]	[75165849]	[75151212, 75165786]	[75151397, 75165786]
11	76926564	77011356	ENST00000679924	354	+	76926564	77011356	0	6	103,53,53,82,36,27	0,32414,49724,59078,63974,84765	ENST00000679924	84792	+	ACER3	0	76926579	12.799399852752686	12.799399852752686	12.799399852752686		6.989066751797994	1	15	-13.798978491496014	-2.490838723397383	-14.416799489657084	-1.9955999612808228	3.5443567374544975	1	186	11:76926564-76926579	[76926564]	[76926579]	[76860938, 76868119, 76926556]	[76861079, 76868156, 76926564]
11	86276997	86278525	ENST00000527888	342	+	86276997	86278525	0	3	141,74,127	0,920,1401	ENST00000527888	1528	+	EED	0	86277018	10.022286006382533	10.022286006382533	9.483200311660767		8.427857106640225	1	21	-27.3534899653743	-27.034640779562814	-38.06520004272461	-8.18826646010081	0.7020352528781819	2	866	11:86276997-86277018	[86276997]	[86277018]	[86276131]	[86276997]
11	6614545	6617359	ENST00000645620	1185	-	6614545	6617359	0	9	141,126,159,121,70,189,199,179,1	0,320,625,896,1459,1769,2115,2429,2813	ENST00000645620	2814	-	TPP1	0	6616817	12.709156691369762	12.709156691369762	13.781200218200684	26.931199932098387	4.651614479507399	1	249	-17.686459600763797	-1.349244582112254	-26.740066401163737	18.434500074386598	3.5544457674139918	1	507	11:6614545-6616817	[6616974, 6617358]	[6617153, 6617428]	[6616817, 6617358, 6617625, 6618775, 6619195]	[6616859, 6617358, 6617776, 6618915, 6619369]
11	33741907	33750615	ENST00000531080	561	-	33741907	33750615	0	4	177,191,116,77	0,5222,6869,8631	ENST00000531080	8708	-	FBXO3	0	33748885	24.36491869329437	24.36491869329437	27.136333243052164	34.510200309753415	6.405357662770079	1	123	-21.579120421596848	-13.777128265536737	-14.447466850280762	-6.018100178241729	1.7195680706809928	2	382	11:33741907-33748885	[33750538]	[33750661]	[33748885, 33750538, 33751522, 33753110]	[33748892, 33750538, 33751607, 33753400]
11	33741907	33750615	ENST00000532057	561	-	33741907	33750615	0	4	177,191,116,77	0,5222,6869,8631	ENST00000532057	8708	-	FBXO3	0	33748885	24.36491869329437	24.36491869329437	27.136333243052164	34.510200309753415	6.405357662770079	1	123	-12.374141051190211	-3.4087314333691694	0.17099982897440594	-6.01269990503788	4.2901745172305	3	149	11:33741907-33748885	[33750538]	[33750661]	[33748885, 33750538, 33751522, 33753342]	[33748892, 33750538, 33751607, 33753399]
