translon_id	chrom	start	end	strand	transcript_id	exonic_length	blockCount	flank_size	flank_type	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	conservation_specificity	has_cds_overlap	same_strand	cds_overlap_proportion	overlapping_genes	max_flank	classification	sort_order
c1norep8	chr1	1399633	1400290	+	ENST00000448629	189	2	150	exonic	189	-1.5661269426345825	-0.8769999742507935	2.1147239208221436	-14.631999969482422	1.6130000352859497	150	-0.1357799768447876	-0.19600000977516174	1.7342419624328613	-6.8470001220703125	5.64300012588501	150	-0.724560022354126	-0.3935000002384186	1.135885238647461	-4.960999965667725	1.1740000247955322	-1.430346965789795	False	True	0.0	-1	-0.1357799768447876	non_conserved	4
c1norep9	chr1	1399872	1400004	+	ENST00000418833	132	1	150	exonic	132	-0.7150226831436157	-0.42900002002716064	1.1018894910812378	-4.693999767303467	1.437000036239624	150	-1.2230067253112793	-0.7619999647140503	1.5395848751068115	-8.170999526977539	1.3480000495910645	150	-0.6211333274841309	-0.4039999842643738	0.9769899845123291	-4.742000102996826	1.8639999628067017	-0.09388935565948486	False	True	0.0	-1	-0.6211333274841309	non_conserved	4
c1norep10	chr1	1400940	1401126	+	ENST00000444362	186	1	150	exonic	186	-0.8648871779441833	-0.5670000314712524	1.288641333580017	-8.847999572753906	1.4930000305175781	150	-0.6970798969268799	-0.4790000021457672	1.1770645380020142	-6.111000061035156	0.9959999918937683	139	-0.5291725993156433	-0.2879999876022339	1.289318323135376	-8.062000274658203	1.9980000257492065	-0.33571457862854004	False	True	0.0	-1	-0.5291725993156433	non_conserved	4
c1norep11	chr1	1401925	1401991	-	ENST00000344843	66	1	150	exonic	66	-0.20269697904586792	-0.2120000123977661	1.6373600959777832	-4.396999835968018	8.008000373840332	150	1.4576200246810913	0.14399999380111694	3.597166061401367	-11.71500015258789	11.593000411987305	148	-0.8796148300170898	-0.6440000534057617	1.5806825160980225	-5.697000026702881	3.7739999294281006	-1.6603169441223145	False	True	0.0	-1	1.4576200246810913	non_conserved	4
c1norep12	chr1	1418509	1418593	-	ENST00000537107	84	1	150	exonic	84	0.015059533528983593	0.18000000715255737	0.43882685899734497	-1.3940000534057617	0.18700000643730164	150	-0.05957998335361481	0.14399999380111694	0.5143334865570068	-1.3880000114440918	0.18700000643730164	150	0.03737334534525871	0.14399999380111694	0.4296100437641144	-2.7330000400543213	0.18700000643730164	-0.022313810884952545	False	True	0.0	-1	0.03737334534525871	non_conserved	4
c1norep13	chr1	1421024	1421090	-	ENST00000454272	66	1	150	exonic	66	-0.40119698643684387	-0.15299999713897705	1.3001065254211426	-6.848999977111816	1.6859999895095825	150	-0.27432000637054443	-0.09749999642372131	1.26920485496521	-6.515999794006348	2.5759999752044678	150	0.061020005494356155	0.09350000321865082	2.754531145095825	-20.0	7.383999824523926	-0.4622170031070709	False	True	0.0	-1	0.061020005494356155	non_conserved	4
c1norep14	chr1	1615350	1615461	-	ENST00000607222	111	1	150	exonic	111	-0.604864776134491	-0.14399999380111694	1.8052250146865845	-8.802000045776367	3.1610000133514404	150	-1.2998933792114258	-0.8789999485015869	1.8270554542541504	-10.065999984741211	1.8860000371932983	150	-0.38512665033340454	-0.38600000739097595	1.722078561782837	-6.695000171661377	5.209000110626221	-0.21973812580108643	False	True	0.0	-1	-0.38512665033340454	non_conserved	4
c1norep15	chr1	1628112	1628274	+	ENST00000505820	69	2	150	exonic	69	3.6220290660858154	4.552999973297119	5.591031551361084	-20.0	11.657999992370605	150	3.465740203857422	3.927999973297119	6.05218505859375	-20.0	11.630999565124512	150	4.135539531707764	4.986499786376953	6.132464408874512	-20.0	11.659000396728516	-0.5135104656219482	True	True	1.0	MIB2	4.135539531707764	cds_associated	2
c1norep16	chr1	1676749	1692675	-	ENST00000611123	324	2	150	exonic	324	-0.9657901525497437	-0.6629999876022339	1.4135504961013794	-10.048999786376953	2.4560000896453857	133	-1.1876541376113892	-0.871999979019165	1.319327712059021	-5.829999923706055	0.5860000252723694	150	-0.3050532937049866	-0.1509999930858612	3.408655881881714	-10.60099983215332	10.107999801635742	-0.6607368588447571	False	True	0.0	-1	-0.3050532937049866	non_conserved	4
c1norep17	chr1	1691079	1691331	-	ENST00000617444	252	1	150	exonic	252	-0.5654285550117493	-0.3669999837875366	0.946881115436554	-5.025000095367432	1.600000023841858	150	-0.914306640625	-0.47600001096725464	1.4494144916534424	-10.048999786376953	1.3550000190734863	150	-0.6817600727081299	-0.5170000195503235	1.2089298963546753	-4.375999927520752	2.4560000896453857	0.11633151769638062	False	True	0.0	-1	-0.6817600727081299	non_conserved	4
c1riboseqorf8	chr1	1691332	1692675	-	ENST00000617444	288	2	150	exonic	288	-0.8911423087120056	-0.597000002861023	1.3251920938491821	-10.048999786376953	1.503999948501587	133	-1.1876541376113892	-0.871999979019165	1.319327712059021	-5.829999923706055	0.5860000252723694	150	-0.5284133553504944	-0.31200000643730164	0.8897602558135986	-5.025000095367432	1.600000023841858	-0.36272895336151123	False	True	0.0	-1	-0.5284133553504944	non_conserved	4
c1norep18	chr1	1739607	1745755	-	ENST00000643905	129	2	150	exonic	129	-0.8770387768745422	-0.5580000281333923	1.410477638244629	-7.705999851226807	1.902999997138977	150	-1.0576733350753784	-0.7445000410079956	1.2999632358551025	-5.135000228881836	1.8819999694824219	150	-0.33586665987968445	-0.09399999678134918	3.157417058944702	-11.027000427246094	8.343999862670898	-0.5411721467971802	False	True	0.0	-1	-0.33586665987968445	non_conserved	4
c1norep19	chr1	1744354	1744606	-	ENST00000355439	252	1	150	exonic	252	-0.3455357253551483	-0.11100000143051147	1.0183262825012207	-8.331000328063965	0.9810000061988831	150	-0.4266600012779236	-0.24149999022483826	1.0994960069656372	-6.2179999351501465	1.9900000095367432	150	-0.28744664788246155	-0.14399999380111694	0.8798295855522156	-3.240999937057495	0.9810000061988831	-0.05808907747268677	False	True	0.0	-1	-0.28744664788246155	non_conserved	4
c1norep20	chr1	1744607	1745755	-	ENST00000355439	93	2	150	exonic	93	-0.48407527804374695	-0.25	1.0322649478912354	-4.885000228881836	1.0679999589920044	150	-1.0576733350753784	-0.7445000410079956	1.2999632358551025	-5.135000228881836	1.8819999694824219	150	-0.2835066616535187	-0.10999999940395355	1.0563838481903076	-8.331000328063965	0.9810000061988831	-0.20056861639022827	False	True	0.0	-1	-0.2835066616535187	non_conserved	4
c1norep21	chr1	1765408	1780052	-	ENST00000378625	186	2	150	exonic	186	-0.09604838490486145	0.07050000131130219	1.570521593093872	-9.329999923706055	4.192999839782715	132	0.7523788213729858	0.16049998998641968	1.7201857566833496	-3.5139999389648438	6.557000160217285	150	2.267620086669922	1.8205000162124634	4.527775764465332	-20.0	11.60200023651123	-2.363668441772461	False	True	0.0	-1	2.267620086669922	non_conserved	4
c1norep22	chr1	2316884	2319237	+	ENST00000661319	375	2	150	exonic	375	-0.5413706302642822	-0.24899999797344208	1.718636393547058	-7.019999980926514	5.065999984741211	150	-0.786673367023468	-0.4465000033378601	1.5454446077346802	-5.557000160217285	2.8580000400543213	150	0.031240081414580345	0.003999999724328518	1.7932913303375244	-9.04800033569336	3.8540000915527344	-0.5726107358932495	False	True	0.0	-1	0.031240081414580345	non_conserved	4
c1norep23	chr1	2403308	2403554	+	ENST00000605895	246	1	150	exonic	246	0.01313820481300354	-0.06450000405311584	1.9795259237289429	-9.201000213623047	7.183000087738037	150	3.6123404502868652	3.185999870300293	2.869645595550537	-1.4950000047683716	11.616999626159668	150	0.7666733264923096	0.3190000057220459	1.9857200384140015	-4.868000030517578	6.136000156402588	-3.5992021560668945	False	True	0.0	-1	3.6123404502868652	non_conserved	4
c1norep24	chr1	2546840	2547269	+	ENST00000606645	429	1	150	exonic	429	-0.9569393396377563	-0.6140000224113464	1.485749363899231	-9.456000328063965	2.8429999351501465	150	-0.7892799973487854	-0.46050000190734863	1.2768828868865967	-5.744999885559082	1.531000018119812	150	-1.4776332378387451	-0.9980000257492065	2.044923782348633	-12.050000190734863	2.1419999599456787	-0.16765934228897095	False	True	0.0	-1	-0.7892799973487854	non_conserved	4
c1riboseqorf9	chr1	2556592	2556655	+	ENST00000355716	63	1	150	exonic	63	-1.1886507272720337	-0.593999981880188	2.1338095664978027	-11.659000396728516	1.3919999599456787	150	-1.7875933647155762	-1.1299999952316284	2.573046922683716	-12.947999954223633	2.009000062942505	150	-0.13823333382606506	-0.10250000655651093	2.393839120864868	-8.593999862670898	9.892999649047852	-1.050417423248291	False	True	0.0	-1	-0.13823333382606506	non_conserved	4
c1riboseqorf10	chr1	2589753	2589987	+	ENST00000419916	234	1	150	exonic	234	-0.7337307333946228	-0.375	1.4211230278015137	-10.112000465393066	2.1559998989105225	150	-1.2201666831970215	-0.6740000247955322	2.0747549533843994	-11.645000457763672	5.355000019073486	150	-0.7584399580955505	-0.5865000486373901	1.1530201435089111	-7.078000068664551	1.4759999513626099	0.024709224700927734	False	True	0.0	-1	-0.7584399580955505	non_conserved	4
c1norep25	chr1	3069194	3069290	+	ENST00000511072	96	1	150	exonic	96	5.6489481925964355	6.27400016784668	3.077566146850586	-1.5880000591278076	10.104000091552734	150	6.271827220916748	6.61299991607666	2.525721549987793	-1.6690000295639038	10.154000282287598	150	5.209699630737305	5.779000282287598	4.7027740478515625	-20.0	11.543999671936035	-0.6228790283203125	True	True	1.0	PRDM16	6.271827220916748	cds_associated	2
c1riboseqorf11	chr1	3611300	3611351	-	ENST00000356575	51	1	150	exonic	51	0.7608235478401184	0.2879999876022339	1.7544772624969482	-4.361999988555908	4.781000137329102	147	-0.12540817260742188	-0.11800000071525574	1.591062068939209	-4.552999973297119	6.833000183105469	150	0.9840932488441467	0.565500020980835	1.9615883827209473	-5.122000217437744	9.098999977111816	-0.22326970100402832	False	True	0.0	-1	0.9840932488441467	weakly_conserved	3
c1riboseqorf12	chr1	3856991	3857192	-	ENST00000378230	201	1	150	exonic	201	0.3885820806026459	0.1679999977350235	1.742002010345459	-4.9730000495910645	7.13700008392334	150	-0.10386665165424347	-0.34850001335144043	2.527557611465454	-6.298999786376953	10.406999588012695	150	0.7334132790565491	-0.22999998927116394	4.1779656410217285	-10.795000076293945	11.687000274658203	-0.3448311984539032	False	True	0.0	-1	0.7334132790565491	non_conserved	4
c1riboseqorf13	chr1	3891001	3892889	-	ENST00000361605	63	2	150	exonic	63	2.958984375	2.630000114440918	3.101976156234741	-3.3010001182556152	11.180000305175781	150	2.1632933616638184	1.3264999389648438	3.5934534072875977	-11.081999778747559	10.925999641418457	150	-0.30659323930740356	-0.27799999713897705	3.318981885910034	-20.0	9.333000183105469	0.7956910133361816	True	True	0.4523305084745763	C1orf174	2.1632933616638184	cds_associated	2
c1norep26	chr1	3900576	3914534	+	ENST00000442673	195	2	150	exonic	195	-0.909841001033783	-0.48100000619888306	1.6647413969039917	-8.85200023651123	1.9989999532699585	133	-0.6894210577011108	-0.4300000071525574	1.2816601991653442	-6.848999977111816	1.5779999494552612	150	-0.7347133159637451	-0.3815000057220459	1.4761993885040283	-5.534999847412109	2.2160000801086426	-0.22041994333267212	False	True	0.0	-1	-0.6894210577011108	non_conserved	4
c1riboseqorf14	chr1	6026409	6040558	+	ENST00000428161	78	2	150	exonic	78	0.6718717813491821	0.565500020980835	2.588517904281616	-7.927999973297119	8.102999687194824	150	-0.18069997429847717	-0.11299999803304672	1.7946263551712036	-5.9039998054504395	6.511000156402588	150	6.127692699432373	7.4670000076293945	4.651209354400635	-11.234000205993652	11.545999526977539	-5.4558210372924805	False	True	0.0	-1	6.127692699432373	weakly_conserved	3
c1norep27	chr1	6224757	6224955	-	ENST00000343813	198	1	150	exonic	198	0.046227309852838516	0.1769999861717224	2.54441499710083	-14.463000297546387	7.1479997634887695	150	1.0542466640472412	0.7035000324249268	3.1469919681549072	-8.89900016784668	11.076000213623047	150	-0.21531328558921814	-0.1120000034570694	2.021885633468628	-6.340000152587891	8.178000450134277	-1.0080193281173706	False	True	0.0	-1	1.0542466640472412	non_conserved	4
c1riboseqorf15	chr1	6254974	6260964	-	ENST00000377893	180	2	150	exonic	180	1.353450059890747	1.1629999876022339	2.2520911693573	-8.204999923706055	7.0879998207092285	150	0.9768000245094299	0.590999960899353	1.8555225133895874	-6.8429999351501465	7.335999965667725	150	3.0827200412750244	2.8404998779296875	4.8639912605285645	-20.0	11.586000442504883	-1.7292699813842773	False	True	0.0	-1	3.0827200412750244	weakly_conserved	3
c1norep28	chr1	6477590	6491658	-	ENST00000377728	90	2	150	exonic	90	3.6043999195098877	3.1610000133514404	3.7578988075256348	-4.699999809265137	11.411999702453613	150	0.19619333744049072	0.16600000858306885	1.1188148260116577	-4.433000087738037	2.9749999046325684	150	4.3590407371521	4.237500190734863	5.096733570098877	-20.0	11.545999526977539	-0.7546408176422119	True	True	0.055373898208700596	PLEKHG5	4.3590407371521	cds_associated	2
c1norep29	chr1	6785550	6820212	+	ENST00000303635	57	2	150	exonic	57	7.783561706542969	7.539000034332275	2.097224473953247	1.899999976158142	11.050000190734863	150	7.085246562957764	7.588500022888184	2.7717363834381104	-1.1380000114440918	10.779999732971191	150	8.202467918395996	7.854000091552734	2.551530599594116	-0.5180000066757202	11.781000137329102	-0.41890621185302734	True	True	0.0232531302290693	CAMTA1	8.202467918395996	cds_associated	2
c1norep30	chr1	7784768	7784819	+	ENST00000361923	51	1	150	exonic	51	-0.12313728779554367	0.03700000047683716	2.0865843296051025	-9.152000427246094	4.968999862670898	150	-0.32381999492645264	-0.17949999868869781	1.6212632656097412	-4.697000026702881	9.583000183105469	150	-0.07771333307027817	-0.054499998688697815	1.869395136833191	-7.177999973297119	5.651000022888184	-0.0454239547252655	False	True	0.0	-1	-0.07771333307027817	non_conserved	4
c1riboseqorf16	chr1	8015671	8026199	-	ENST00000377482	63	2	150	exonic	63	3.3993494510650635	3.2090001106262207	2.637199878692627	-0.515999972820282	10.730999946594238	150	1.9319665431976318	1.375	3.171109676361084	-5.989999771118164	10.939000129699707	150	2.480340003967285	1.0799999237060547	4.291050434112549	-9.510000228881836	11.815999984741211	0.9190094470977783	False	True	0.0	-1	2.480340003967285	regional_conservation	1
c1norep31	chr1	8878807	8879026	-	ENST00000645609	219	1	150	exonic	218	-0.3097890019416809	-0.21700000762939453	2.405116319656372	-9.611000061035156	10.383999824523926	150	1.1921732425689697	0.6204999685287476	2.805713176727295	-8.482000350952148	10.437999725341797	150	-0.5181533098220825	-0.2199999988079071	3.0387630462646484	-12.211999893188477	8.239999771118164	-1.5019621849060059	False	True	0.0	-1	1.1921732425689697	non_conserved	4
c1riboseqorf17	chr1	9681068	9687423	-	ENST00000415330	156	2	150	exonic	156	-0.31972435116767883	-0.17800000309944153	1.2478407621383667	-5.892000198364258	3.2809998989105225	150	-0.6250866651535034	-0.2615000009536743	1.3392894268035889	-5.611000061035156	3.444999933242798	150	-0.2576066851615906	-0.09549999982118607	1.2505720853805542	-6.486000061035156	3.3239998817443848	-0.06211766600608826	False	True	0.0	-1	-0.2576066851615906	non_conserved	4
c1norep32	chr1	9691489	9691724	+	ENST00000484851	132	2	150	exonic	132	0.8088030219078064	0.4779999852180481	1.7574763298034668	-3.6459999084472656	8.012999534606934	150	-0.10769999027252197	-0.21000000834465027	1.6823967695236206	-4.98799991607666	5.861000061035156	150	-0.3308733403682709	-0.05350000038743019	1.8068243265151978	-8.482999801635742	4.521999835968018	0.9165030121803284	False	True	0.0	-1	-0.10769999027252197	weakly_conserved	3
c1riboseqorf18	chr1	9691489	9710446	+	ENST00000377346	105	2	150	exonic	105	1.02448570728302	0.6510000228881836	2.0877084732055664	-8.74899959564209	8.012999534606934	150	1.4507267475128174	1.0410000085830688	2.3985626697540283	-4.204999923706055	10.576000213623047	150	5.589113235473633	6.914999961853027	4.805165767669678	-12.467000007629395	11.678000450134277	-4.564627647399902	False	True	0.0	-1	5.589113235473633	weakly_conserved	3
c1norep33	chr1	9910253	9910319	-	ENST00000400904	66	1	150	exonic	66	4.690711975097656	4.399499893188477	2.89561128616333	-0.02199999988079071	10.868000030517578	150	0.5297732949256897	0.2680000066757202	2.3438150882720947	-4.835000038146973	9.428999900817871	138	3.325833320617676	3.2715001106262207	2.5196149349212646	-1.531000018119812	10.722000122070312	1.3648786544799805	False	True	0.0	-1	3.325833320617676	regional_conservation	1
c1riboseqorf19	chr1	9942630	9942735	-	ENST00000377213	105	1	150	exonic	105	0.3174380958080292	0.33899998664855957	1.773884892463684	-8.51200008392334	4.0289998054504395	150	0.8252200484275818	0.28600001335144043	2.8363277912139893	-12.779999732971191	7.711999893188477	150	4.870779991149902	5.826000213623047	3.6379952430725098	-1.4160000085830688	11.649999618530273	-4.553341865539551	False	True	0.0	-1	4.870779991149902	non_conserved	4
c1riboseqorf20	chr1	10430849	10431044	+	ENST00000477755	195	1	150	exonic	195	-0.836892306804657	-0.453000009059906	1.40574049949646	-7.026000022888184	4.331999778747559	150	-0.702853262424469	-0.3320000171661377	2.0284082889556885	-7.006999969482422	5.769999980926514	150	-0.7496467232704163	-0.5625	1.3495264053344727	-6.323999881744385	3.11899995803833	-0.134039044380188	False	True	0.0	-1	-0.702853262424469	non_conserved	4
c1riboseqorf21	chr1	11655337	11655580	+	ENST00000376770	243	1	150	exonic	243	-0.379609078168869	-0.22599999606609344	1.499817967414856	-7.834000110626221	4.715000152587891	117	-0.7222051620483398	-0.21899999678134918	1.8433817625045776	-6.843999862670898	3.8610000610351562	150	-0.07223334163427353	-0.06599999964237213	1.2571992874145508	-2.9860000610351562	6.171000003814697	-0.3073757290840149	False	True	0.0	-1	-0.07223334163427353	non_conserved	4
c1norep34	chr1	11805068	11805161	-	ENST00000413656	93	1	150	exonic	93	-0.5460323095321655	-0.2070000022649765	1.6460694074630737	-9.345000267028809	2.453000068664551	150	-0.21354667842388153	-0.03500000014901161	1.4355807304382324	-7.164000034332275	2.806999921798706	150	0.6673666834831238	0.40700000524520874	2.573686361312866	-8.385000228881836	9.145999908447266	-1.2133989334106445	False	True	0.0	-1	0.6673666834831238	non_conserved	4
c1norep35	chr1	11805145	11805286	-	ENST00000413656	141	1	150	exonic	141	-0.18951772153377533	-0.028999999165534973	1.3854421377182007	-6.525000095367432	2.806999921798706	150	-0.37335336208343506	-0.08949999511241913	1.5898431539535522	-8.270999908447266	3.3980000019073486	150	-0.4100266396999359	-0.19300000369548798	1.7553982734680176	-9.345000267028809	6.511000156402588	0.18383564054965973	False	True	0.0	-1	-0.37335336208343506	non_conserved	4
c1norep36	chr1	12261089	12261945	+	ENST00000620676	105	2	150	exonic	105	4.135533332824707	4.63100004196167	5.519107341766357	-15.954999923706055	11.89900016784668	150	4.587953090667725	5.144999980926514	5.192226409912109	-13.505999565124512	11.913000106811523	150	3.9959733486175537	4.503000259399414	5.110558032989502	-13.319000244140625	11.916999816894531	-0.4524197578430176	True	True	0.24532710280373832	VPS13D	4.587953090667725	cds_associated	2
c1norep37	chr1	14390711	14391083	-	ENST00000670776	372	1	150	exonic	368	-0.3902798891067505	-0.1889999955892563	1.1259158849716187	-7.349999904632568	3.250999927520752	150	-0.5648266673088074	-0.36149999499320984	1.2309303283691406	-5.879000186920166	2.73799991607666	143	-0.44227972626686096	-0.3009999990463257	1.2222257852554321	-5.040999889373779	3.3010001182556152	0.051999837160110474	False	True	0.0	-1	-0.44227972626686096	non_conserved	4
c1norep38	chr1	14390711	14391490	-	ENST00000657979	72	2	150	exonic	72	-0.687833309173584	-0.5980000495910645	1.1266213655471802	-4.408999919891357	1.878999948501587	150	-0.4154466986656189	-0.23800000548362732	1.0575088262557983	-4.585999965667725	2.1649999618530273	150	-0.43038666248321533	-0.3044999837875366	1.0534286499023438	-4.203000068664551	1.9800000190734863	-0.2723866105079651	False	True	0.0	-1	-0.4154466986656189	non_conserved	4
c1norep39	chr1	14419745	14419961	-	ENST00000657979	216	1	150	exonic	216	-0.3911897838115692	0.14399999380111694	1.0108429193496704	-7.335000038146973	0.18700000643730164	150	-0.13126666843891144	0.14399999380111694	0.746471643447876	-3.0929999351501465	0.18700000643730164	150	-0.10876666754484177	0.14399999380111694	0.6607624888420105	-3.1730000972747803	0.18700000643730164	-0.28242310881614685	False	True	0.0	-1	-0.10876666754484177	non_conserved	4
c1norep40	chr1	14777573	14777687	-	ENST00000666715	114	1	150	exonic	114	-0.6941052675247192	-0.38199999928474426	1.4233511686325073	-8.890999794006348	1.86899995803833	150	-0.06376664340496063	-0.04500000178813934	0.8205520510673523	-4.269999980926514	1.309999942779541	150	-1.1009865999221802	-0.7319999933242798	1.3872175216674805	-7.572999954223633	1.9980000257492065	-0.6303386092185974	False	True	0.0	-1	-0.06376664340496063	non_conserved	4
c1riboseqorf22	chr1	15210513	15215025	+	ENST00000434578	180	2	150	exonic	177	-0.6333672404289246	-0.24500000476837158	2.0789194107055664	-8.093000411987305	4.390999794006348	150	0.5774466395378113	0.3865000009536743	1.6084699630737305	-5.060999870300293	10.128000259399414	150	3.177466869354248	1.9535000324249268	5.6099395751953125	-14.375	11.77299976348877	-3.8108341693878174	False	True	0.0	-1	3.177466869354248	non_conserved	4
