translon_id	chrom	start	end	strand	blockCount	exonic_length	genomic_span	phylop_dataset	flank_size	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	feature_q25	feature_q75	feature_frac_positive	feature_frac_conserved_weak	feature_frac_conserved_strong	feature_frac_negative	feature_frac_depleted	feature_max_conserved_run	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	upstream_q25	upstream_q75	upstream_frac_positive	upstream_frac_conserved_weak	upstream_frac_conserved_strong	upstream_frac_negative	upstream_frac_depleted	upstream_max_conserved_run	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	downstream_q25	downstream_q75	downstream_frac_positive	downstream_frac_conserved_weak	downstream_frac_conserved_strong	downstream_frac_negative	downstream_frac_depleted	downstream_max_conserved_run	n_codons	codon_pos1_mean	codon_pos2_mean	codon_pos3_mean	wobble_depletion_mean	codon_pos1_frac_conserved	codon_pos2_frac_conserved	codon_pos3_frac_conserved	feature_vs_upstream_diff	feature_vs_downstream_diff	flanking_mean	feature_vs_flanking_diff	conservation_specificity	specifically_conserved
c1norep5	chr1	1349127	1349286	-	1	159	159	30way	50	159	0.05198742	0.422	0.7979066	-5.378	0.784	-0.26499998569488525	0.625	0.6163522012578616	0.4339622641509434	0.0	0.3836477987421384	0.18238993710691823	10	50	0.3884199857711792	0.7139999866485596	0.5550270676612854	-1.2940000295639038	0.9909999966621399	-0.02049999963492155	0.8039999902248383	0.7	0.58	0.0	0.3	0.1	7.0	50	0.2276199907064438	0.625	0.6556609869003296	-1.565000057220459	0.8519999980926514	-0.18050000071525574	0.7070000171661377	0.62	0.6	0.0	0.38	0.14	7.0	53	0.029528306797146797	0.06296226382255554	0.0634717047214508	-0.01722642034292221	0.0	0.0	0.0	-0.3364325761795044	-0.1756325662136078	0.3080199956893921	-0.2560325860977173	-0.3364325761795044	False
c1riboseqorf7	chr1	1375164	1375296	-	1	132	132	30way	50	132	-0.15103787	-0.0445	0.8277561	-2.994	1.143	-0.5462500154972076	0.2107500061392784	0.5	0.20454545454545456	0.0	0.5	0.25757575757575757	12	50	-0.200219988822937	-0.026499999687075615	0.8564492464065552	-2.0999999046325684	1.1019999980926514	-0.7122499942779541	0.3047500103712082	0.46	0.24	0.0	0.54	0.34	4.0	50	-0.11202001571655273	0.060999996960163116	0.8194437623023987	-2.5889999866485596	1.0640000104904175	-0.42099999636411667	0.20874999463558197	0.54	0.24	0.0	0.46	0.22	5.0	44	-0.2036818414926529	-0.13713635504245758	-0.11229545623064041	-0.058113642036914825	0.0	0.0	0.0	0.049182116985321045	-0.03901785612106323	-0.15611998736858368	0.005082115530967712	-0.03901785612106323	False
c1norep6	chr1	1399551	1399746	+	1	195	195	30way	50	195	-0.36775386	-0.269	0.8649267	-3.819	1.05	-0.6969999969005585	0.025500000454485416	0.3076923076923077	0.18461538461538463	0.0	0.6820512820512821	0.40512820512820513	4	50	0.17814001441001892	0.12049999833106995	0.7911574840545654	-2.0460000038146973	1.1710000038146973	-0.3802499920129776	0.9190000295639038	0.68	0.4	0.0	0.32	0.16	12.0	50	-0.20654001832008362	-0.13199999928474426	0.7025130987167358	-2.2230000495910645	0.8849999904632568	-0.6207500249147415	0.01574999955482781	0.28	0.22	0.0	0.7	0.38	2.0	65	-0.33601540327072144	-0.42179998755455017	-0.3454461395740509	-0.033461540937423706	0.0	0.0	0.0	-0.5458939075469971	-0.16121384501457214	-0.014199994504451752	-0.3535538613796234	-0.5458939075469971	False
c1norep7	chr1	1399551	1400290	+	2	267	739	30way	50	267	-0.3369775	-0.299	0.83822984	-3.923	1.05	-0.6959999799728394	0.05550000071525574	0.32209737827715357	0.18726591760299627	0.0	0.6704119850187266	0.3895131086142322	5	50	0.17814001441001892	0.12049999833106995	0.7911574840545654	-2.0460000038146973	1.1710000038146973	-0.3802499920129776	0.9190000295639038	0.68	0.4	0.0	0.32	0.16	12.0	50	-0.09441999346017838	-0.06200000271201134	0.6994758248329163	-1.6139999628067017	0.8450000286102295	-0.6105000078678131	0.7194999903440475	0.36	0.32	0.0	0.64	0.32	5.0	89	-0.4293370544910431	-0.2906629145145416	-0.2909325957298279	-0.06906738877296448	0.0	0.0	0.0	-0.5151175260543823	-0.24255752563476562	0.041860006749629974	-0.378837525844574	-0.5151175260543823	False
c1norep8	chr1	1399633	1400290	+	2	189	657	30way	50	189	-0.3013492	-0.252	0.796187	-3.923	0.986	-0.6660000085830688	0.07999999821186066	0.31746031746031744	0.19576719576719576	0.0	0.6772486772486772	0.3862433862433862	5	50	-0.41576001048088074	-0.4115000069141388	0.9185684323310852	-3.819000005722046	0.9610000252723694	-0.8017500191926956	0.05350000038743019	0.34	0.18	0.0	0.66	0.44	4.0	50	-0.09441999346017838	-0.06200000271201134	0.6994758248329163	-1.6139999628067017	0.8450000286102295	-0.6105000078678131	0.7194999903440475	0.36	0.32	0.0	0.64	0.32	5.0	63	-0.45192059874534607	-0.23680952191352844	-0.21531745791435242	-0.12904760241508484	0.0	0.0	0.0	0.11441081762313843	-0.20692920684814453	-0.25508999824523926	-0.04625919461250305	-0.20692920684814453	False
c1norep9	chr1	1399872	1400004	+	1	132	132	30way	50	132	-0.15622728	-0.085999995	0.73959184	-2.542	0.986	-0.5209999829530716	0.0570000009611249	0.32575757575757575	0.24242424242424243	0.0	0.6742424242424242	0.2727272727272727	4	50	-0.3885599374771118	-0.44449999928474426	0.6956753134727478	-2.5439999103546143	0.9819999933242798	-0.7109999805688858	-0.06325000058859587	0.16	0.14	0.0	0.84	0.4	2.0	50	-0.14809998869895935	-0.08750000596046448	0.9265828132629395	-4.236000061035156	0.7960000038146973	-0.24275000393390656	0.5937499850988388	0.38	0.32	0.0	0.62	0.2	3.0	44	-0.12190907448530197	-0.0905681774020195	-0.2562045454978943	0.14996591955423355	0.0	0.0	0.0	0.23233266174793243	-0.008127287030220032	-0.26833000779151917	0.11210273206233978	-0.008127287030220032	False
c1norep10	chr1	1400940	1401126	+	1	186	186	30way	50	186	-0.2961075	-0.14649999	0.9489633	-6.006	0.873	-0.732249990105629	0.4950000047683716	0.2956989247311828	0.24731182795698925	0.0	0.7043010752688172	0.3602150537634409	5	50	-0.14767999947071075	-0.10999999940395355	0.7999404072761536	-2.4809999465942383	0.9860000014305115	-0.5379999876022339	0.6675000190734863	0.38	0.28	0.0	0.62	0.3	4.0	50	0.015379991382360458	-0.09800000488758087	0.719864547252655	-2.450000047683716	0.7889999747276306	-0.2160000056028366	0.6650000214576721	0.44	0.42	0.0	0.56	0.22	6.0	62	-0.12012903392314911	-0.5281127691268921	-0.24008066952228546	-0.08404023945331573	0.0	0.0	0.0	-0.14842750132083893	-0.31148749589920044	-0.0661499872803688	-0.22995752096176147	-0.31148749589920044	False
c1norep11	chr1	1401925	1401991	-	1	66	66	30way	50	66	-0.15587878	-0.2115	0.8939899	-2.411	1.185	-0.7102500200271606	0.6722499877214432	0.4696969696969697	0.25757575757575757	0.0	0.5303030303030303	0.3333333333333333	4	50	0.08107999712228775	0.07500000298023224	0.7029678821563721	-1.659000039100647	1.184999942779541	-0.4102499932050705	0.6992500126361847	0.58	0.26	0.0	0.42	0.14	7.0	50	-0.035019997507333755	-0.08350000530481339	0.6381175518035889	-1.2599999904632568	1.184999942779541	-0.3947499990463257	0.17949999496340752	0.5	0.18	0.0	0.5	0.22	4.0	22	0.0895908996462822	-0.23518182337284088	-0.3220454454421997	0.24924997985363007	0.0	0.0	0.0	-0.23695877194404602	-0.12085878849029541	0.0230299923568964	-0.17890878021717072	-0.23695877194404602	False
c1norep12	chr1	1418509	1418593	-	1	84	84	30way	50	84	0.003821428	0.138	0.5252942	-3.446	0.149	0.13075000047683716	0.14900000393390656	0.9285714285714286	0.0	0.0	0.07142857142857142	0.07142857142857142	23	50	-0.02463998831808567	0.13300000131130219	0.5931869745254517	-3.375	0.14900000393390656	0.12399999797344208	0.1379999965429306	0.92	0.0	0.0	0.08	0.08	19.0	50	-0.05065999552607536	0.1379999965429306	0.509014904499054	-1.5379999876022339	0.14900000393390656	0.12399999797344208	0.14625000208616257	0.88	0.0	0.0	0.12	0.12	10.0	28	-0.14789286255836487	0.1387142837047577	0.020642859861254692	-0.02523214928805828	0.0	0.0	0.0	0.028461415320634842	0.054481424391269684	-0.03765000030398369	0.04147142916917801	0.028461415320634842	False
c1norep13	chr1	1421024	1421090	-	1	66	66	30way	50	66	-0.00675758	-0.046	0.65777385	-1.472	0.976	-0.5359999909996986	0.7630000114440918	0.42424242424242425	0.3181818181818182	0.0	0.5757575757575758	0.25757575757575757	4	50	-0.008399994112551212	-0.02149999886751175	0.7388138175010681	-1.8489999771118164	0.9760000109672546	-0.3540000021457672	0.7515000253915787	0.48	0.34	0.0	0.52	0.2	11.0	50	0.11169999837875366	0.00800000037997961	0.7584816813468933	-2.5179998874664307	0.9649999737739563	-0.2135000005364418	0.7630000114440918	0.6	0.44	0.0	0.4	0.18	7.0	22	0.1601363867521286	-0.11868181824684143	-0.06172727048397064	0.08245455473661423	0.0	0.0	0.0	0.001642413903027773	-0.11845757812261581	0.051649998873472214	-0.058407578617334366	-0.11845757812261581	False
c1norep14	chr1	1615350	1615461	-	1	111	111	30way	50	111	-0.27231535	-0.042	0.90109634	-2.862	1.165	-0.703000009059906	0.1185000017285347	0.4144144144144144	0.2072072072072072	0.0	0.5855855855855856	0.3063063063063063	10	50	-0.06233999878168106	0.006000000052154064	0.7939141988754272	-2.2079999446868896	1.059000015258789	-0.5559999868273735	0.7967499792575836	0.5	0.3	0.0	0.5	0.26	5.0	50	-0.4978199899196625	-0.5090000033378601	0.8203590512275696	-2.7230000495910645	0.8569999933242798	-0.8757500201463699	-0.0409999992698431	0.16	0.16	0.0	0.84	0.5	2.0	37	-0.42132434248924255	-0.1274864822626114	-0.268135130405426	-0.006270289421081543	0.0	0.0	0.0	-0.20997536182403564	0.22550463676452637	-0.2800799608230591	0.007764607667922974	-0.20997536182403564	False
c1norep15	chr1	1628112	1628274	+	2	69	162	30way	50	69	0.4949275	1.018	1.0643091	-4.863	1.312	0.12600000202655792	1.1660000085830688	0.8115942028985508	0.6086956521739131	0.0	0.18840579710144928	0.13043478260869565	14	50	0.33340001106262207	1.0180000066757202	1.1490850448608398	-2.388000011444092	1.3009999990463257	-0.27300000563263893	1.1660000085830688	0.68	0.6	0.0	0.32	0.22	8.0	50	0.5958800315856934	1.0260000228881836	0.8191375732421875	-2.7039999961853027	1.312000036239624	0.13199999555945396	1.1759999990463257	0.82	0.58	0.0	0.18	0.1	17.0	23	0.9900434613227844	-0.3424782454967499	0.837217390537262	-0.5134347677230835	0.0	0.0	0.0	0.16152748465538025	-0.10095253586769104	0.4646400511264801	0.030287444591522217	-0.10095253586769104	False
c1norep16	chr1	1676749	1692675	-	2	324	15926	30way	50	324	-0.024472216	0.0955	0.67059183	-2.593	1.072	-0.403499998152256	0.4659999907016754	0.5555555555555556	0.21296296296296297	0.0	0.4444444444444444	0.17901234567901234	8	50	-0.160940021276474	-0.06700000166893005	0.7402405142784119	-2.3540000915527344	1.0709999799728394	-0.6522500067949295	0.08324999921023846	0.46	0.22	0.0	0.54	0.32	6.0	50	0.031080001965165138	0.3919999897480011	0.7733963131904602	-3.5429999828338623	0.5370000004768372	-0.26524998992681503	0.4749999940395355	0.7	0.16	0.0	0.3	0.16	8.0	108	-0.006555553991347551	-0.07082407921552658	0.003962975926697254	-0.042652794159948826	0.0	0.0	0.0	0.1364677995443344	-0.05555221810936928	-0.06492999941110611	0.04045778512954712	-0.05555221810936928	False
c1norep17	chr1	1691079	1691331	-	1	252	252	30way	50	252	-0.016642867	0.376	0.7730937	-5.899	0.466	-0.3985000103712082	0.42500001192092896	0.6507936507936508	0.0	0.0	0.3492063492063492	0.1111111111111111	12	50	-0.17781998217105865	0.37599998712539673	0.8642688989639282	-3.494999885559082	0.4659999907016754	-0.45475000888109207	0.42125000804662704	0.54	0.0	0.0	0.46	0.12	4.0	50	-0.12230000644922256	0.37599998712539673	0.8177380561828613	-2.937000036239624	0.4659999907016754	-0.4177500084042549	0.4099999964237213	0.6	0.0	0.0	0.4	0.14	6.0	84	-0.00853571854531765	0.018380943685770035	-0.059773821383714676	0.06469643395394087	0.0	0.0	0.0	0.1611771136522293	0.10565713793039322	-0.1500599980354309	0.13341712951660156	0.10565713793039322	False
c1riboseqorf8	chr1	1691332	1692675	-	2	288	1343	30way	50	288	0.0245625	0.376	0.6218599	-2.937	0.63	-0.3710000067949295	0.4620000123977661	0.5972222222222222	0.16666666666666666	0.0	0.4027777777777778	0.125	8	50	-0.03392000123858452	0.37599998712539673	0.7484400868415833	-2.5940001010894775	0.4659999907016754	-0.3749999925494194	0.42500001192092896	0.66	0.0	0.0	0.34	0.14	5.0	50	0.031080001965165138	0.3919999897480011	0.7733963131904602	-3.5429999828338623	0.5370000004768372	-0.26524998992681503	0.4749999940395355	0.7	0.16	0.0	0.3	0.16	8.0	96	-0.022614585235714912	0.034322913736104965	0.06197916343808174	-0.056124999187886715	0.0	0.0	0.0	0.05848250165581703	-0.006517501547932625	-0.001420004409737885	0.025982504710555077	-0.006517501547932625	False
c1norep18	chr1	1739607	1745755	-	2	129	6148	30way	50	129	-0.2595814	-0.213	0.6571492	-2.442	0.975	-0.5360000133514404	0.04600000008940697	0.3333333333333333	0.16279069767441862	0.0	0.6666666666666666	0.27906976744186046	3	50	-0.16589997708797455	-0.12950000166893005	0.8559703230857849	-2.881999969482422	1.0210000276565552	-0.5969999879598618	0.5489999949932098	0.42	0.26	0.0	0.58	0.3	4.0	50	0.0843999981880188	0.4585000276565552	0.5951738357543945	-1.3509999513626099	0.7049999833106995	-0.3255000114440918	0.6000000238418579	0.52	0.5	0.0	0.48	0.14	8.0	43	-0.22693021595478058	-0.2043720930814743	-0.34744182229042053	0.1317906677722931	0.0	0.0	0.0	-0.09368140995502472	-0.34398138523101807	-0.04074999690055847	-0.2188313901424408	-0.34398138523101807	False
c1norep19	chr1	1744354	1744606	-	1	252	252	30way	50	252	-0.016277779	0.384	0.7234068	-5.041	0.476	-0.3854999914765358	0.4350000023841858	0.6388888888888888	0.0	0.0	0.3611111111111111	0.11507936507936507	14	50	-0.19487999379634857	0.03700000047683716	0.8498476147651672	-3.559999942779541	0.47600001096725464	-0.43825000524520874	0.4189999997615814	0.5	0.0	0.0	0.5	0.12	4.0	50	-0.19353997707366943	0.3840000033378601	0.8475777506828308	-2.865999937057495	0.47600001096725464	-0.4390000104904175	0.4189999997615814	0.54	0.0	0.0	0.46	0.16	6.0	84	-0.048285722732543945	0.0019761952571570873	-0.002523810137063265	-0.02063095336779952	0.0	0.0	0.0	0.1786022186279297	0.17726220190525055	-0.1942100077867508	0.1779322326183319	0.17726220190525055	False
c1norep20	chr1	1744607	1745755	-	2	93	1148	30way	50	93	-0.1406129	-0.145	0.77307403	-2.866	0.674	-0.42500001192092896	0.4350000023841858	0.4838709677419355	0.13978494623655913	0.0	0.5161290322580645	0.15053763440860216	6	50	0.014620003290474415	0.3840000033378601	0.6951248645782471	-2.5269999504089355	0.47600001096725464	-0.36100000888109207	0.4350000023841858	0.68	0.0	0.0	0.32	0.14	5.0	50	0.0843999981880188	0.4585000276565552	0.5951738357543945	-1.3509999513626099	0.7049999833106995	-0.3255000114440918	0.6000000238418579	0.52	0.5	0.0	0.48	0.14	8.0	31	-0.26896774768829346	0.09838710725307465	-0.25125807523727417	0.16596775501966476	0.0	0.0	0.0	-0.15523290634155273	-0.2250128984451294	0.04951000213623047	-0.19012290239334106	-0.2250128984451294	False
c1norep21	chr1	1765408	1780052	-	2	186	14644	30way	50	186	-0.013279571	0.019000001	0.82005894	-3.613	1.298	-0.43949999660253525	0.8007499873638153	0.5161290322580645	0.2956989247311828	0.0	0.4838709677419355	0.22580645161290322	14	50	0.18918001651763916	0.29100000858306885	1.0972416400909424	-2.875999927520752	1.2979999780654907	-0.3527500033378601	1.1260000467300415	0.62	0.48	0.0	0.38	0.22	10.0	50	0.23702001571655273	0.15700000524520874	1.16146719455719	-6.429999828338623	1.1990000009536743	0.029999999329447746	1.0429999828338623	0.76	0.4	0.0	0.24	0.06	13.0	62	-0.06640321761369705	-0.04722581058740616	0.07379032671451569	-0.1306048408150673	0.0	0.0	0.0	-0.20245958864688873	-0.2502995729446411	0.21309997141361237	-0.22637954354286194	-0.2502995729446411	False
c1norep22	chr1	2316884	2319237	+	2	375	2353	30way	50	375	-0.10519466	-0.036	0.9213664	-6.697	1.199	-0.49300000071525574	0.6790000200271606	0.4826666666666667	0.3253333333333333	0.0	0.5146666666666667	0.248	11	50	0.038019999861717224	-0.053999997675418854	0.7051395177841187	-1.9819999933242798	0.8550000190734863	-0.24424998834729195	0.7315000146627426	0.4	0.4	0.0	0.6	0.2	4.0	50	0.528980016708374	0.9409999847412109	0.6247469782829285	-0.8690000176429749	1.1990000009536743	0.08100000023841858	1.0429999828338623	0.8	0.54	0.0	0.2	0.06	11.0	125	-0.21393603086471558	-0.003639988834038377	-0.09800798445940018	-0.010780028998851776	0.0	0.0	0.0	-0.1432146579027176	-0.6341747045516968	0.2835000157356262	-0.3886946737766266	-0.6341747045516968	False
c1norep23	chr1	2403308	2403554	+	1	246	246	30way	50	246	-0.07003252	-0.037	0.8729556	-4.649	1.312	-0.3892500028014183	0.30899999290704727	0.4634146341463415	0.24796747967479674	0.0	0.5365853658536586	0.2032520325203252	8	50	0.8267199993133545	1.1380000114440918	0.5473015308380127	-0.5720000267028809	1.312000036239624	0.3149999976158142	1.1759999990463257	0.88	0.68	0.0	0.12	0.02	13.0	50	-0.06407999992370605	0.0215000007301569	0.7101008892059326	-2.513000011444092	1.0750000476837158	-0.296750009059906	0.2240000031888485	0.52	0.16	0.0	0.48	0.18	5.0	82	0.06813415884971619	-0.07806098461151123	-0.20017077028751373	0.1952073574066162	0.0	0.0	0.0	-0.8967525362968445	-0.005952522158622742	0.38131996989250183	-0.45135247707366943	-0.8967525362968445	False
