chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
1	40988605	41010245	ENST00000649215	1326	+	40988605	41010245	0	14	105,84,81,152,133,89,95,63,44,97,56,97,145,85	0,2559,3159,7311,8788,12423,13554,14508,17445,18843,20053,20188,20839,21555	ENST00000649215	21640	+	CTPS1	0	40988623	20.344499667485554	20.344499667485554	23.595199584960938		7.522444329328007	0	18	-12.959103697332843	-12.959103697332843	-10.142000007629395	4.813499832153321	1.1222183685642722	0	87	24.728551253721985	24.728551253721985	35.410599899291995	43.791700553894046	6.239923548975116	1308	1:40988605-40988623	[40988605]	[40988623]	[40988518]	[40988605]	[40988623, 40991164, 40991764, 40995916, 40997393, 41001028, 41002159, 41003113, 41006050, 41007448, 41008658, 41008793, 41009444, 41010160]	[40988710, 40991248, 40991845, 40996068, 40997526, 41001117, 41002254, 41003176, 41006094, 41007545, 41008714, 41008890, 41009589, 41010245]
1	43975084	43978007	ENST00000236067	525	+	43975084	43978007	0	7	23,84,78,70,52,191,27	0,1005,1217,1505,1688,1941,2896	ENST00000236067	2923	+	ATP6V0B	0	43976114	13.606062660614649	13.606062660614649	6.34880002339681	18.00583357810974	4.9538124983858625	0	48	-1.2215912224602525	-1.2215912224602525	-7.982799625396728	14.219000101089478	3.081649620534621	0	137	17.127905626685614	17.127905626685614	18.023199844360352	30.89979991912842	6.788708608509657	477	1:43975084-43976114	[43975084, 43976089]	[43975107, 43976114]	[43974947, 43976089]	[43975084, 43976089]	[43976114, 43976301, 43976589, 43976772, 43977025, 43977980]	[43976173, 43976379, 43976659, 43976824, 43977216, 43978007]
1	45500353	45509215	ENST00000616135	828	+	45500353	45509215	0	4	60,195,153,420	0,7002,7858,8442	ENST00000616135	8862	+	MMACHC	0	45507445	11.21608002781868	11.21608002781868	7.132399654388427	19.036999893188476	4.919886708185077	0	150	10.304384598365196	10.304384598365196			2.559230770056064	0	13	11.301672578253577	11.301672578253577	3.7102000236511232	31.997699636220933	3.870014755393222	678	1:45500353-45507445	[45500353, 45507355]	[45500413, 45507445]	[45500340, 45507355]	[45500353, 45507355]	[45507445, 45508211, 45508795]	[45507550, 45508364, 45509215]
1	51745538	51752580	ENST00000534040	300	+	51745538	51752580	0	5	93,48,30,51,78	0,1171,2830,4606,6964	ENST00000534040	7042	+	OSBPL9	0	51750147	10.901724243472362	10.901724243472362	5.962399870157242	22.84300012588501	7.1572643562551885	0	174	-25.82223652381646	-25.82223652381646	-11.219933454195658	-11.82410000562668	0.7748987187596061	0	79	-9.113420579878111	-9.113420579878111	7.654200077056885	10.622700095176697	2.905865088031287	126	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729302, 51745535, 51750144]	[51729378, 51745538, 51750144]	[51750147, 51752502]	[51750195, 51752580]
1	51745538	51787789	ENST00000531828	1890	+	51745538	51787789	0	20	93,48,30,51,39,91,105,160,113,119,86,172,85,111,64,141,79,92,136,75	0,1171,2830,4606,10781,15151,16328,20283,26531,27066,31294,35625,37020,38376,38725,38903,40269,40987,41814,42176	ENST00000531828	42251	+	OSBPL9	0	51750147	10.901724243472362	10.901724243472362	5.962399870157242	22.84300012588501	7.1572643562551885	0	174	-18.094408444844643	-18.094408444844643	-17.316500082612038	-2.182699939608574	1.1407156255005249	0	320	16.43994872239885	16.43994872239885	7.654200077056885	38.261200523376466	6.2359073570468695	1716	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729807, 51745535, 51750144]	[51730124, 51745538, 51750144]	[51750147, 51756319, 51760689, 51761866, 51765821, 51772069, 51772604, 51776832, 51781163, 51782558, 51783914, 51784263, 51784441, 51785807, 51786525, 51787352, 51787714]	[51750195, 51756358, 51760780, 51761971, 51765981, 51772182, 51772723, 51776918, 51781335, 51782643, 51784025, 51784327, 51784582, 51785886, 51786617, 51787488, 51787789]
1	51745538	51787789	ENST00000462759	1851	+	51745538	51787789	0	19	93,48,30,51,91,105,160,113,119,86,172,85,111,64,141,79,92,136,75	0,1171,2830,4606,15151,16328,20283,26531,27066,31294,35625,37020,38376,38725,38903,40269,40987,41814,42176	ENST00000462759	42251	+	OSBPL9	0	51750147	10.901724243472362	10.901724243472362	5.962399870157242	22.84300012588501	7.1572643562551885	0	174	-15.152870407552525	-15.152870407552525	-26.651799964904786	3.2866999551653864	1.763647324517868	0	224	16.91708170257833	16.91708170257833	7.654200077056885	38.261200523376466	6.212193815291681	1677	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729903, 51745535, 51750144]	[51730124, 51745538, 51750144]	[51750147, 51760689, 51761866, 51765821, 51772069, 51772604, 51776832, 51781163, 51782558, 51783914, 51784263, 51784441, 51785807, 51786525, 51787352, 51787714]	[51750195, 51760780, 51761971, 51765981, 51772182, 51772723, 51776918, 51781335, 51782643, 51784025, 51784327, 51784582, 51785886, 51786617, 51787488, 51787789]
1	61332516	61455320	ENST00000657234	900	+	61332516	61455320	0	8	70,118,128,129,179,166,92,18	0,19933,26630,50720,71587,74045,93948,122786	ENST00000657234	122804	+	NFIA	0	61352517	12.009884152723396	12.009884152723396	7.735399937629699	16.068800258636475	7.421789902869774	0	138	-15.802958007690346	-15.802958007690346	-2.71739981174469	11.487600302696228	2.2927777921838435	0	405	16.877426452132973	16.877426452132973	22.18400001525879	36.98939981460571	7.357846449461724	762	1:61332516-61352517	[61332516, 61352449]	[61332586, 61352517]	[61275141, 61277150, 61277519, 61332511, 61352449]	[61275332, 61277293, 61277585, 61332516, 61352449]	[61352517, 61359146, 61383236, 61404103, 61406561, 61426464, 61455302]	[61352567, 61359274, 61383365, 61404282, 61406727, 61426556, 61455320]
1	63629433	63659675	ENST00000540265	1434	+	63629433	63659675	0	10	154,147,126,191,155,116,136,184,135,90	0,508,2223,5395,6800,9251,19083,22235,24898,30152	ENST00000540265	30242	+	PGM1	0	63631691	21.141994179714295	21.141994179714295	22.463000297546387	34.97160053253174	6.13063390022996	0	336	-17.45342487663822	-17.45342487663822	-33.26060123443604	2.1841002464294434	-0.17006957139684886	0	345	26.61300994909092	26.61300994909092	9.659799814224243	52.90409927368164	5.685556459233617	1098	1:63629433-63631691	[63629433, 63629941, 63631656]	[63629587, 63630088, 63631691]	[63593808, 63629424, 63631656]	[63594144, 63629433, 63631656]	[63631691, 63634828, 63636233, 63638684, 63648516, 63651668, 63654331, 63659585]	[63631782, 63635019, 63636388, 63638800, 63648652, 63651852, 63654466, 63659675]
1	77286946	77558670	ENST00000344720	1623	+	77286946	77558670	0	13	181,168,170,114,192,91,77,43,45,164,117,192,69	0,6846,10612,10887,53430,124034,130692,196370,199361,231617,234880,248900,271655	ENST00000344720	271724	+	AK5	0	77286958	10.965000033378601	10.965000033378601			6.077916641642029	0	12	-24.65113708741331	-24.65113708741331	-23.354600143432616	-3.21390016078949	0.5182007969029352	0	1014	19.203941033076678	19.203941033076678	36.21900062561035	42.64159984588623	4.86535939304015	1611	1:77286946-77286958	[77286946]	[77286958]	[77282601, 77286942]	[77283611, 77286946]	[77286958, 77293792, 77297558, 77297833, 77340376, 77410980, 77417638, 77483316, 77486307, 77518563, 77521826, 77535846, 77558601]	[77287127, 77293960, 77297728, 77297947, 77340568, 77411071, 77417715, 77483359, 77486352, 77518727, 77521943, 77536038, 77558670]
1	77535861	77558670	ENST00000478255	246	+	77535861	77558670	0	2	177,69	0,22740	ENST00000478255	22809	+	AK5	0	77535873	25.30625009536743	25.30625009536743			5.838666550815105	0	12	-7.699808200540608	-7.699808200540608	NaN	NaN	0.10219276698687708	0	249	16.184371678875042	16.184371678875042	25.55679988861084	37.18529939651489	3.405816223603697	234	1:77535861-77535873	[77535861]	[77535873]	[77532106, 77535846]	[77532340, 77535861]	[77535873, 77558601]	[77536038, 77558670]
1	86719538	86743235	ENST00000535010	852	+	86719538	86743235	0	7	97,134,93,90,101,229,108	0,3001,4774,15063,15540,22669,23589	ENST00000535010	23697	+	SH3GLB1	0	86719592	12.353444576263428	12.353444576263428	11.39640016555786	15.654300141334534	6.634574010692261	0	54	-7.155972166501176	-7.155972166501176	-10.555400049686432	25.54280023574829	2.0496221136361843	0	434	12.105624022097665	12.105624022097665	15.941999650001526	22.59039988517761	6.234395983385011	798	1:86719538-86719592	[86719538]	[86719592]	[86704569, 86719506]	[86704971, 86719538]	[86719592, 86722539, 86724312, 86734601, 86735078, 86742207, 86743127]	[86719635, 86722673, 86724405, 86734691, 86735179, 86742436, 86743235]
1	100133234	100140541	ENST00000370139	420	+	100133234	100140541	0	6	81,47,67,63,70,92	0,3647,3784,6414,6947,7215	ENST00000370139	7307	+	TRMT13	0	100133261	19.91288873884413	19.91288873884413	14.191600036621093		5.965925911510432	0	27	34.3459997177124	34.3459997177124	29.176666514078775		3.7125000566244126	0	20	8.274933835420445	8.274933835420445	34.551399073004724	35.75609979629517	5.326119585280276	393	1:100133234-100133261	[100133234]	[100133261]	[100133214]	[100133234]	[100133261, 100136881, 100137018, 100139648, 100140181, 100140449]	[100133315, 100136928, 100137085, 100139711, 100140251, 100140541]
1	113980337	113981769	ENST00000393300	1101	+	113980337	113981769	0	2	280,821	0,611	ENST00000393300	1432	+	OLFML3	0	113980400	23.123904682341077	23.123904682341077	12.255999946594239	35.524199867248534	6.363698342489818	0	63	-9.922359979867934	-9.922359979867934	-3.851199913024902	27.90669975280762	2.4597738445260657	0	375	28.323262915334634	28.323262915334634	18.46039981842041	49.59879999160766	5.276845818539805	1038	1:113980337-113980400	[113980337]	[113980400]	[113979390, 113980202]	[113979630, 113980337]	[113980400, 113980948]	[113980617, 113981769]
1	119721205	119724460	ENST00000641756	324	+	119721205	119724460	0	3	116,66,142	0,2170,3113	ENST00000641756	3255	+	PHGDH	0	119721316	30.199053793340116	30.199053793340116	33.226200103759766	41.721699714660645	4.710081076568311	0	111	-15.593464850330017	-15.593464850330017	-31.670200284322103	34.18609952926636	0.31777224992484754	0	284	-9.02900931197153	-9.02900931197153	18.51826655069987	23.111099910736083	1.7143661969105228	213	1:119721205-119721316	[119721205]	[119721316]	[119712501, 119713058, 119721169]	[119712630, 119713177, 119721205]	[119721316, 119723375, 119724318]	[119721321, 119723441, 119724460]
1	145824333	145842420	ENST00000698756	1494	+	145824333	145842420	0	14	36,256,186,89,105,93,81,52,61,151,102,50,150,82	0,2120,2486,4415,8926,9156,12160,12481,13202,13722,15556,15782,16588,18005	ENST00000698756	18087	+	POLR3C	0	145826558	16.79970213580639	16.79970213580639	-8.294800055027007	29.811200380325317	3.766234044673364	0	141	-17.96763829145599	-17.96763829145599	-9.76273390452067	2.6261998057365417	0.6404472333964092	0	199	20.647589017765792	20.647589017765792	23.26840000152588	41.94479990005493	5.613096097642893	1353	1:145824333-145826558	[145824333, 145826453]	[145824369, 145826558]	[145824134, 145826453]	[145824333, 145826453]	[145826558, 145826819, 145828748, 145833259, 145833489, 145836493, 145836814, 145837535, 145838055, 145839889, 145840115, 145840921, 145842338]	[145826709, 145827005, 145828837, 145833364, 145833582, 145836574, 145836866, 145837596, 145838206, 145839991, 145840165, 145841071, 145842420]
1	151008652	151034234	ENST00000368937	702	+	151008652	151034234	0	4	19,159,95,429	0,16862,18580,25153	ENST00000368937	25582	+	PRUNE1	0	151025540	10.921400025155808	10.921400025155808	12.669466503461202	12.172799984614054	5.444711095136073	0	45	-14.901242110237574	-14.901242110237574	-23.466199970245363	0.38960000872612	2.1523821810112116	0	175	11.228137017203611	11.228137017203611	9.602800232172012	33.470300388336184	3.8976149085878653	657	1:151008652-151025540	[151008652, 151025514]	[151008671, 151025540]	[151008477, 151025514]	[151008652, 151025514]	[151025540, 151027232, 151033805]	[151025673, 151027327, 151034234]
1	151024644	151034234	ENST00000368936	993	+	151024644	151034234	0	5	151,159,95,159,429	0,870,2588,4141,9161	ENST00000368936	9590	+	PRUNE1	0	151025540	16.800937783078286	16.800937783078286	27.88579902648926	27.950900077819824	4.744011329929608	0	177	-0.41153016738943604	-0.41153016738943604	-34.10373338063558	29.317367045084634	3.2988255086320533	0	316	11.08451103010014	11.08451103010014	9.602800232172012	33.470300388336184	3.6945588178113766	816	1:151024644-151025540	[151024644, 151025514]	[151024795, 151025540]	[151008482, 151017811, 151024610, 151025514]	[151008671, 151017904, 151024644, 151025514]	[151025540, 151027232, 151028785, 151033805]	[151025673, 151027327, 151028944, 151034234]
1	151027234	151034234	ENST00000368935	522	+	151027234	151034234	0	2	93,429	0,6571	ENST00000368935	7000	+	PRUNE1	0	151027249	16.941999626159667	16.941999626159667	16.941999626159667		5.601066732406617	0	15	-1.636643838834817	-1.636643838834817	-10.443666744232178	20.308099699020385	3.448461189527983	0	237	11.371349123984398	11.371349123984398	17.685799598693848	33.470300388336184	3.7287021611162317	507	1:151027234-151027249	[151027234]	[151027249]	[151008529, 151017811, 151027232]	[151008671, 151017904, 151027234]	[151027249, 151033805]	[151027327, 151034234]
1	151024743	151034234	ENST00000368934	735	+	151024743	151034234	0	4	52,159,95,429	0,771,2489,9062	ENST00000368934	9491	+	PRUNE1	0	151025540	11.5607051108128	11.5607051108128	10.499800074100495	15.02519986629486	5.185102556330653	0	78	6.821000099182129	6.821000099182129			5.730000019073486	0	2	11.228137017203611	11.228137017203611	9.602800232172012	33.470300388336184	3.8976149085878653	657	1:151024743-151025540	[151024743, 151025514]	[151024795, 151025540]	[151024741, 151025514]	[151024743, 151025514]	[151025540, 151027232, 151033805]	[151025673, 151027327, 151034234]
1	151166521	151169085	ENST00000602841	591	+	151166521	151169085	0	6	20,89,98,89,195,100	0,412,599,804,1622,2464	ENST00000602841	2564	+	SCNM1	0	151166524	22.242000579833984	22.242000579833984			4.250999967257182	0	3	9.510009120811116	9.510009120811116	-4.266533263524374	29.83979997634888	4.368490905119953	0	110	8.751731338980449	8.751731338980449	24.54079933166504	30.576700019836426	3.8397108930643	588	1:151166521-151166524	[151166521]	[151166524]	[151156663, 151166470]	[151156722, 151166521]	[151166524, 151166933, 151167120, 151167325, 151168143, 151168985]	[151166541, 151167022, 151167218, 151167414, 151168338, 151169085]
1	151166246	151169085	ENST00000368902	648	+	151166246	151169085	0	7	6,71,89,98,89,195,100	0,224,687,874,1079,1897,2739	ENST00000368902	2839	+	SCNM1	0	151166524	23.776900041103364	23.776900041103364	14.786199903488159	29.83979997634888	5.530949993881707	0	60	-11.793029754644348	-11.793029754644348	-9.607133547465006	19.82240014076233	2.976446414481394	0	168	8.751731338980449	8.751731338980449	24.54079933166504	30.576700019836426	3.8397108930643	588	1:151166246-151166524	[151166246, 151166470]	[151166252, 151166524]	[151166078, 151166470]	[151166246, 151166470]	[151166524, 151166933, 151167120, 151167325, 151168143, 151168985]	[151166541, 151167022, 151167218, 151167414, 151168338, 151169085]
1	154988134	154992662	ENST00000295530	912	+	154988134	154992662	0	3	715,99,98	0,2024,4430	ENST00000295530	4528	+	FLAD1	0	154988533	25.24957152461647	25.24957152461647	25.72479991912842	43.04030017852783	4.479223050629921	0	399	-8.687038412460915	-8.687038412460915	-21.855400466918944	18.723699975013734	2.7279102504492188	0	78	11.09647560259055	11.09647560259055	20.8298002243042	35.656099796295166	3.021885003820361	513	1:154988134-154988533	[154988134]	[154988533]	[154988056]	[154988134]	[154988533, 154990158, 154992564]	[154988849, 154990257, 154992662]
1	156156472	156176997	ENST00000368284	1989	+	156156472	156176997	0	12	102,63,106,117,125,173,151,181,119,158,101,593	0,1597,2246,3970,4432,4873,6471,16353,18349,18613,19083,19932	ENST00000368284	20525	+	SEMA4A	0	156156571	13.510030233498776	13.510030233498776	2.9918000221252443	31.066199707984925	3.5751414401221533	0	99	-6.871105502200563	-6.871105502200563	-8.652599589029949	16.868333594004312	2.24003658470569	0	246	15.606556582387793	15.606556582387793	15.36086610953013	36.67900018692016	3.684588884269676	1890	1:156156472-156156571	[156156472]	[156156571]	[156153577, 156156413]	[156153764, 156156472]	[156156571, 156158069, 156158718, 156160442, 156160904, 156161345, 156162943, 156172825, 156174821, 156175085, 156175555, 156176404]	[156156574, 156158132, 156158824, 156160559, 156161029, 156161518, 156163094, 156173006, 156174940, 156175243, 156175656, 156176997]
1	158076153	158095120	ENST00000360089	1872	+	158076153	158095120	0	12	109,150,106,149,128,127,101,199,108,140,78,477	0,1837,11601,11852,12173,13348,13564,15204,17185,17469,18159,18490	ENST00000360089	18967	+	KIRREL1	0	158076243	24.97679987748464	24.97679987748464	24.138199615478516	30.951899909973143	5.850455650107728	0	90	-6.160132919565788	-6.160132919565788	2.440200036764145	25.00399966239929	2.39985146529088	0	501	26.55245733537892	26.55245733537892	14.38300006389618	48.6318000793457	5.607402924267684	1782	1:158076153-158076243	[158076153]	[158076243]	[157993272, 158076112]	[157993732, 158076153]	[158076243, 158077990, 158087754, 158088005, 158088326, 158089501, 158089717, 158091357, 158093338, 158093622, 158094312, 158094643]	[158076262, 158078140, 158087860, 158088154, 158088454, 158089628, 158089818, 158091556, 158093446, 158093762, 158094390, 158095120]
1	164792495	164846676	ENST00000560641	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000560641	54181	+	PBX1	0	164792543	26.771750390529633	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297	0	48	-22.240665721150364	-22.240665721150364	-39.118600082397464	-3.3766000270843506	0.08875070991147595	0	353	16.771420218576136	16.771420218576136	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164626005, 164657112, 164792493]	[164626096, 164657372, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
1	164792495	164846676	ENST00000699846	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000699846	54181	+	PBX1	0	164792543	26.771750390529633	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297	0	48	-0.0758293132956435	-0.0758293132956435	-1.1989999870459238	0.4063332736492157	5.556878056468033	0	41	16.771420218576136	16.771420218576136	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164700009, 164792493]	[164700048, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
1	164792495	164846676	ENST00000699847	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000699847	54181	+	PBX1	0	164792543	26.771750390529633	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297	0	48	-28.107489292590838	-28.107489292590838	-22.820399665832518	-15.41870037317276	-0.4740756749427198	0	371	16.771420218576136	16.771420218576136	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164700342, 164792493]	[164700711, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
