chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_proportion_positive	translated_probability_space	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_proportion_positive	untranslated_probability_space	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_proportion_positive	cds_probability_space	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
1	45500353	45509215	ENST00000616135	828	+	45500353	45509215	0	4	60,195,153,420	0,7002,7858,8442	ENST00000616135	8862	+	MMACHC		45507445	11.21608002781868	0.88	inf	11.21608002781868	7.132399654388427	19.036999893188476	4.919886708185077		150	-13.437153376065767	0.23076923076923078	-174.68299388885498	-13.437153376065767			2.559230770056064		13	11.301672578253577	0.7079646017699115	inf	11.301672578253577	3.7102000236511232	31.997699636220933	3.870014755393222	678	1:45500353-45507445	[45500353, 45507355]	[45500413, 45507445]	[45500340, 45507355]	[45500353, 45507355]	[45507445, 45508211, 45508795]	[45507550, 45508364, 45509215]
1	51745538	51752580	ENST00000534040	300	+	51745538	51752580	0	5	93,48,30,51,78	0,1171,2830,4606,6964	ENST00000534040	7042	+	OSBPL9		51750147	10.719034593166976	0.7931034482758621	inf	10.719034593166976	5.962399870157242	22.84300012588501	7.1572643562551885		174	-18.38049380085136	0.11392405063291139	-inf	-18.38049380085136	-32.1366003036499	-12.783400106430054	0.7748987187596061		79	-11.128452411010151	0.38095238095238093	-inf	-11.128452411010151	7.654200077056885	10.622700095176697	2.905865088031287	126	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729302, 51745535, 51750144]	[51729378, 51745538, 51750144]	[51750147, 51752502]	[51750195, 51752580]
1	51745538	51787789	ENST00000531828	1890	+	51745538	51787789	0	20	93,48,30,51,39,91,105,160,113,119,86,172,85,111,64,141,79,92,136,75	0,1171,2830,4606,10781,15151,16328,20283,26531,27066,31294,35625,37020,38376,38725,38903,40269,40987,41814,42176	ENST00000531828	42251	+	OSBPL9		51750147	10.719034593166976	0.7931034482758621	inf	10.719034593166976	5.962399870157242	22.84300012588501	7.1572643562551885		174	-18.094408444844643	0.1875	NaN	-18.094408444844643	-17.316500082612038	-2.182699939608574	1.1407156255005249		320	-9.281674833408186	0.3554778554778555	inf	-9.281674833408186	7.654200077056885	32.98329963684082	6.2359073570468695	1716	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729807, 51745535, 51750144]	[51730124, 51745538, 51750144]	[51750147, 51756319, 51760689, 51761866, 51765821, 51772069, 51772604, 51776832, 51781163, 51782558, 51783914, 51784263, 51784441, 51785807, 51786525, 51787352, 51787714]	[51750195, 51756358, 51760780, 51761971, 51765981, 51772182, 51772723, 51776918, 51781335, 51782643, 51784025, 51784327, 51784582, 51785886, 51786617, 51787488, 51787789]
1	51745538	51787789	ENST00000462759	1851	+	51745538	51787789	0	19	93,48,30,51,91,105,160,113,119,86,172,85,111,64,141,79,92,136,75	0,1171,2830,4606,15151,16328,20283,26531,27066,31294,35625,37020,38376,38725,38903,40269,40987,41814,42176	ENST00000462759	42251	+	OSBPL9		51750147	10.719034593166976	0.7931034482758621	inf	10.719034593166976	5.962399870157242	22.84300012588501	7.1572643562551885		174	-15.768924065333392	0.22767857142857142	-inf	-15.768924065333392	-11.58279972076416	-2.182699939608574	1.763647324517868		224	-9.402719145224218	0.3530113297555158	inf	-9.402719145224218	7.654200077056885	32.98329963684082	6.212193815291681	1677	1:51745538-51750147	[51745538, 51746709, 51748368, 51750144]	[51745631, 51746757, 51748398, 51750147]	[51729903, 51745535, 51750144]	[51730124, 51745538, 51750144]	[51750147, 51760689, 51761866, 51765821, 51772069, 51772604, 51776832, 51781163, 51782558, 51783914, 51784263, 51784441, 51785807, 51786525, 51787352, 51787714]	[51750195, 51760780, 51761971, 51765981, 51772182, 51772723, 51776918, 51781335, 51782643, 51784025, 51784327, 51784582, 51785886, 51786617, 51787488, 51787789]
1	77286946	77558670	ENST00000344720	1623	+	77286946	77558670	0	13	181,168,170,114,192,91,77,43,45,164,117,192,69	0,6846,10612,10887,53430,124034,130692,196370,199361,231617,234880,248900,271655	ENST00000344720	271724	+	AK5		77286958	10.965000033378601	1.0	131.5800004005432	10.965000033378601			6.077916641642029		12	-24.75597436582078	0.11834319526627218	-inf	-24.75597436582078	-23.354600143432616	-3.21390016078949	0.5182007969029352		1014	3.9771427450196333	0.5710738671632526	inf	3.9771427450196333	36.21900062561035	42.64159984588623	4.86535939304015	1611	1:77286946-77286958	[77286946]	[77286958]	[77282601, 77286942]	[77283611, 77286946]	[77286958, 77293792, 77297558, 77297833, 77340376, 77410980, 77417638, 77483316, 77486307, 77518563, 77521826, 77535846, 77558601]	[77287127, 77293960, 77297728, 77297947, 77340568, 77411071, 77417715, 77483359, 77486352, 77518727, 77521943, 77536038, 77558670]
1	77535861	77558670	ENST00000478255	246	+	77535861	77558670	0	2	177,69	0,22740	ENST00000478255	22809	+	AK5		77535873	25.30625009536743	1.0	303.6750011444092	25.30625009536743			5.838666550815105		12	-5.255708277225494	0.0963855421686747	NaN	-5.255708277225494	NaN	NaN	0.10219276698687708		249	16.184371678875042	0.782051282051282	inf	16.184371678875042	25.55679988861084	37.18529939651489	3.405816223603697	234	1:77535861-77535873	[77535861]	[77535873]	[77532106, 77535846]	[77532340, 77535861]	[77535873, 77558601]	[77536038, 77558670]
1	86719538	86743235	ENST00000535010	852	+	86719538	86743235	0	7	97,134,93,90,101,229,108	0,3001,4774,15063,15540,22669,23589	ENST00000535010	23697	+	SH3GLB1		86719592	12.353444576263428	0.7777777777777778	667.0860071182251	12.353444576263428	11.39640016555786	15.654300141334534	6.634574010692261		54	-8.258111376773453	0.3640552995391705	NaN	-8.258111376773453	-10.555400049686432	25.54280023574829	2.0496221136361843		434	-0.7940601666264218	0.5488721804511278	inf	-0.7940601666264218	15.941999650001526	22.11219987869263	6.234395983385011	798	1:86719538-86719592	[86719538]	[86719592]	[86704569, 86719506]	[86704971, 86719538]	[86719592, 86722539, 86724312, 86734601, 86735078, 86742207, 86743127]	[86719635, 86722673, 86724405, 86734691, 86735179, 86742436, 86743235]
1	100133234	100140541	ENST00000370139	420	+	100133234	100140541	0	6	81,47,67,63,70,92	0,3647,3784,6414,6947,7215	ENST00000370139	7307	+	TRMT13		100133261	19.91288873884413	1.0	537.6479959487915	19.91288873884413	14.191600036621093		5.965925911510432		27	-19.176200139522553	0.3	-383.52400279045105	-19.176200139522553	-8.556800127029419		3.7125000566244126		20	0.9930915532410903	0.47837150127226463	inf	0.9930915532410903	34.551399073004724	35.75609979629517	5.326119585280276	393	1:100133234-100133261	[100133234]	[100133261]	[100133214]	[100133234]	[100133261, 100136881, 100137018, 100139648, 100140181, 100140449]	[100133315, 100136928, 100137085, 100139711, 100140251, 100140541]
1	113980337	113981769	ENST00000393300	1101	+	113980337	113981769	0	2	280,821	0,611	ENST00000393300	1432	+	OLFML3		113980400	23.123904682341077	1.0	inf	23.123904682341077	12.255999946594239	35.524199867248534	6.363698342489818		63	-9.922359979867934	0.368	-inf	-9.922359979867934	-3.851199913024902	27.90669975280762	2.4597738445260657		375	-14.413000949531048	0.2745664739884393	inf	-14.413000949531048	18.46039981842041	45.675900077819826	5.276845818539805	1038	1:113980337-113980400	[113980337]	[113980400]	[113979390, 113980202]	[113979630, 113980337]	[113980400, 113980948]	[113980617, 113981769]
1	119721205	119724460	ENST00000641756	324	+	119721205	119724460	0	3	116,66,142	0,2170,3113	ENST00000641756	3255	+	PHGDH		119721316	30.199053793340116	0.972972972972973	inf	30.199053793340116	33.226200103759766	41.721699714660645	4.710081076568311		111	-18.198637284863164	0.2323943661971831	-inf	-18.198637284863164	-19.106799852848052	34.18609952926636	0.31777224992484754		284	-25.890023417316133	0.08450704225352113	-inf	-25.890023417316133	-6.060533010959626	-12.226199859380722	1.7143661969105228	213	1:119721205-119721316	[119721205]	[119721316]	[119712501, 119713058, 119721169]	[119712630, 119713177, 119721205]	[119721316, 119723375, 119724318]	[119721321, 119723441, 119724460]
1	145824333	145842420	ENST00000698756	1494	+	145824333	145842420	0	14	36,256,186,89,105,93,81,52,61,151,102,50,150,82	0,2120,2486,4415,8926,9156,12160,12481,13202,13722,15556,15782,16588,18005	ENST00000698756	18087	+	POLR3C		145826558	16.79970213580639	0.8085106382978723	inf	16.79970213580639	-8.294800055027007	29.811200380325317	3.766234044673364		141	-22.556145739315742	0.19597989949748743	-inf	-22.556145739315742	-17.922200012207032	-1.9948000192642212	0.6404472333964092		199	-0.9178218994749447	0.5048041389504804	inf	-0.9178218994749447	23.26840000152588	33.51370024681091	5.613096097642893	1353	1:145824333-145826558	[145824333, 145826453]	[145824369, 145826558]	[145824134, 145826453]	[145824333, 145826453]	[145826558, 145826819, 145828748, 145833259, 145833489, 145836493, 145836814, 145837535, 145838055, 145839889, 145840115, 145840921, 145842338]	[145826709, 145827005, 145828837, 145833364, 145833582, 145836574, 145836866, 145837596, 145838206, 145839991, 145840165, 145841071, 145842420]
1	151024644	151034234	ENST00000368936	993	+	151024644	151034234	0	5	151,159,95,159,429	0,870,2588,4141,9161	ENST00000368936	9590	+	PRUNE1		151025540	13.314276748962994	0.7966101694915254	inf	13.314276748962994	27.88579902648926	27.950900077819824	4.744011329929608		177	-6.24916267138669	0.4936708860759494	NaN	-6.24916267138669	-25.815199851989746	20.308099699020385	3.2988255086320533		316	7.829279410671077	0.7095588235294118	inf	7.829279410671077	9.602800232172012	33.470300388336184	3.6945588178113766	816	1:151024644-151025540	[151024644, 151025514]	[151024795, 151025540]	[151008482, 151017811, 151024610, 151025514]	[151008671, 151017904, 151024644, 151025514]	[151025540, 151027232, 151028785, 151033805]	[151025673, 151027327, 151028944, 151034234]
1	151027234	151034234	ENST00000368935	522	+	151027234	151034234	0	2	93,429	0,6571	ENST00000368935	7000	+	PRUNE1		151027249	16.941999626159667	1.0	254.12999439239502	16.941999626159667	16.941999626159667		5.601066732406617		15	-3.159516035557882	0.4810126582278481	NaN	-3.159516035557882	-17.55939998626709	20.308099699020385	3.448461189527983		237	11.371349123984398	0.7692307692307693	inf	11.371349123984398	17.685799598693848	33.470300388336184	3.7287021611162317	507	1:151027234-151027249	[151027234]	[151027249]	[151008529, 151017811, 151027232]	[151008671, 151017904, 151027234]	[151027249, 151033805]	[151027327, 151034234]
1	151166521	151169085	ENST00000602841	591	+	151166521	151169085	0	6	20,89,98,89,195,100	0,412,599,804,1622,2464	ENST00000602841	2564	+	SCNM1		151166524	22.242000579833984	1.0	66.72600173950195	22.242000579833984			4.250999967257182		3	3.830590877749703	0.5727272727272728	-inf	3.830590877749703	-10.084200167655945	29.83979997634888	4.368490905119953		110	-15.839144575883171	0.22789115646258504	-inf	-15.839144575883171	24.54079933166504	25.353900051116945	3.8397108930643	588	1:151166521-151166524	[151166521]	[151166524]	[151156663, 151166470]	[151156722, 151166521]	[151166524, 151166933, 151167120, 151167325, 151168143, 151168985]	[151166541, 151167022, 151167218, 151167414, 151168338, 151169085]
1	151166246	151169085	ENST00000368902	648	+	151166246	151169085	0	7	6,71,89,98,89,195,100	0,224,687,874,1079,1897,2739	ENST00000368902	2839	+	SCNM1		151166524	23.776900041103364	0.9	inf	23.776900041103364	14.786199903488159	29.83979997634888	5.530949993881707		60	-24.314660710947855	0.17857142857142858	-inf	-24.314660710947855	-14.546799564361573	-9.168099951744079	2.976446414481394		168	-15.839144575883171	0.22789115646258504	-inf	-15.839144575883171	24.54079933166504	25.353900051116945	3.8397108930643	588	1:151166246-151166524	[151166246, 151166470]	[151166252, 151166524]	[151166078, 151166470]	[151166246, 151166470]	[151166524, 151166933, 151167120, 151167325, 151168143, 151168985]	[151166541, 151167022, 151167218, 151167414, 151168338, 151169085]
1	154988134	154992662	ENST00000295530	912	+	154988134	154992662	0	3	715,99,98	0,2024,4430	ENST00000295530	4528	+	FLAD1		154988533	25.24957152461647	0.9398496240601504	inf	25.24957152461647	25.72479991912842	43.04030017852783	4.479223050629921		399	-8.687038412460915	0.38461538461538464	-inf	-8.687038412460915	-21.855400466918944	18.723699975013734	2.7279102504492188		78	2.186756360222954	0.543859649122807	inf	2.186756360222954	20.8298002243042	35.656099796295166	3.021885003820361	513	1:154988134-154988533	[154988134]	[154988533]	[154988056]	[154988134]	[154988533, 154990158, 154992564]	[154988849, 154990257, 154992662]
1	156156472	156176997	ENST00000368284	1989	+	156156472	156176997	0	12	102,63,106,117,125,173,151,181,119,158,101,593	0,1597,2246,3970,4432,4873,6471,16353,18349,18613,19083,19932	ENST00000368284	20525	+	SEMA4A		156156571	13.510030233498776	0.7575757575757576	inf	13.510030233498776	2.9918000221252443	31.066199707984925	3.5751414401221533		99	-26.395890101851002	0.14634146341463414	-inf	-26.395890101851002	-31.16559944152832	-8.427600419521331	2.24003658470569		246	-13.480128577645257	0.35978835978835977	inf	-13.480128577645257	14.613399386405945	31.532000756263734	3.684588884269676	1890	1:156156472-156156571	[156156472]	[156156571]	[156153577, 156156413]	[156153764, 156156472]	[156156571, 156158069, 156158718, 156160442, 156160904, 156161345, 156162943, 156172825, 156174821, 156175085, 156175555, 156176404]	[156156574, 156158132, 156158824, 156160559, 156161029, 156161518, 156163094, 156173006, 156174940, 156175243, 156175656, 156176997]
1	158076153	158095120	ENST00000360089	1872	+	158076153	158095120	0	12	109,150,106,149,128,127,101,199,108,140,78,477	0,1837,11601,11852,12173,13348,13564,15204,17185,17469,18159,18490	ENST00000360089	18967	+	KIRREL1		158076243	24.97679987748464	0.9666666666666667	inf	24.97679987748464	24.138199615478516	30.951899909973143	5.850455650107728		90	-9.932942707815297	0.2934131736526946	NaN	-9.932942707815297	2.440200036764145	1.3632000535726547	2.39985146529088		501	-0.3342384337358737	0.5437710437710438	-inf	-0.3342384337358737	14.38300006389618	48.6318000793457	5.607402924267684	1782	1:158076153-158076243	[158076153]	[158076243]	[157993272, 158076112]	[157993732, 158076153]	[158076243, 158077990, 158087754, 158088005, 158088326, 158089501, 158089717, 158091357, 158093338, 158093622, 158094312, 158094643]	[158076262, 158078140, 158087860, 158088154, 158088454, 158089628, 158089818, 158091556, 158093446, 158093762, 158094390, 158095120]
1	164792495	164846676	ENST00000560641	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000560641	54181	+	PBX1		164792543	26.771750390529633	1.0	inf	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297		48	-26.241974538514025	0.10198300283286119	-inf	-26.241974538514025	-39.118600082397464	-7.241499924659729	0.08875070991147595		353	13.13349281638434	0.7566462167689162	inf	13.13349281638434	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164626005, 164657112, 164792493]	[164626096, 164657372, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
1	164792495	164846676	ENST00000699846	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000699846	54181	+	PBX1		164792543	26.771750390529633	1.0	inf	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297		48	-4.178414763473883	0.43902439024390244	-171.3150053024292	-4.178414763473883	-1.0378002643585205	-5.233400177955628	5.556878056468033		41	13.13349281638434	0.7566462167689162	inf	13.13349281638434	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164700009, 164792493]	[164700048, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
1	164792495	164846676	ENST00000699847	1026	+	164792495	164846676	0	7	243,191,136,160,113,90,93	0,7203,15046,19494,27576,29041,54088	ENST00000699847	54181	+	PBX1		164792543	26.771750390529633	1.0	inf	26.771750390529633	25.208600425720213	30.518600463867188	6.570041736704297		48	-28.299538205053818	0.11320754716981132	NaN	-28.299538205053818	-22.820399665832518	-15.41870037317276	-0.4740756749427198		371	13.13349281638434	0.7566462167689162	inf	13.13349281638434	28.062600362300874	62.392300033569335	7.249829245112734	978	1:164792495-164792543	[164792495]	[164792543]	[164700342, 164792493]	[164700711, 164792495]	[164792543, 164799698, 164807541, 164811989, 164820071, 164821536, 164846583]	[164792738, 164799889, 164807677, 164812149, 164820184, 164821626, 164846676]
1	169124963	169131555	ENST00000691106	606	+	169124963	169131555	0	4	76,185,81,264	0,2260,5046,6328	ENST00000691106	6592	+	ATP1B1		169125017	16.08644437789917	1.0	inf	16.08644437789917	15.632799911499024	18.81359996795654	3.8605370463251516		54	-13.492780614609256	0.18495297805642633	-inf	-13.492780614609256	-16.919400215148926	-0.3201335271199544	4.280721018844077		319	4.4998949162014155	0.657608695652174	-inf	4.4998949162014155	29.80780029296875	33.61809992790222	5.051913046443825	552	1:169124963-169125017	[169124963]	[169125017]	[169106687, 169124883]	[169106926, 169124963]	[169125017, 169127223, 169130009, 169131291]	[169125039, 169127408, 169130090, 169131555]
1	169111407	169131555	ENST00000686702	777	+	169111407	169131555	0	5	91,156,185,81,264	0,13476,15816,18602,19884	ENST00000686702	20148	+	ATP1B1		169111440	20.623000036586415	1.0	680.5590012073517	20.623000036586415	15.46200008392334	21.375400042533876	6.580636352300644		33	19.095441208166235	1.0	inf	19.095441208166235	16.375000190734863	23.853600168228148	6.567470595240593		68	-0.6863051368905011	0.5483870967741935	inf	-0.6863051368905011	11.401399660110474	34.782699775695804	4.982381726515301	744	1:169111407-169111440	[169111407]	[169111440]	[169106895, 169111374]	[169106930, 169111407]	[169111440, 169124883, 169127223, 169130009, 169131291]	[169111498, 169125039, 169127408, 169130090, 169131555]
